F2_integral,F2_radial_centroid,F2_radial_spread,F2_radial_concentration,F2_onset_radius,F2_termination_radius,F2_peak_radius,F2_peak_magnitude,alpha2_peak_cos2,alpha2_peak_sin2,alpha2_weighted_mean_cos2,alpha2_weighted_mean_sin2,alpha2_axial_coherence,alpha2_orientation_drift_deg
9.405265996737889,16.74227467044104,7.572271030428993,0.42532332777005327,4.5,27.5,24.5,0.5863557580319048,-0.9982926866454818,0.05840986038457887,-0.9613422921522089,-0.275356128167755,0.8659787336029291,65.56167753869158
8.14352360534442,17.175146238065835,7.955378509675987,0.402709737969233,3.5,27.5,26.5,0.6808585845746965,-0.9812024973763934,0.19298098129693697,-0.7518394752796552,-0.6593461939006039,0.381520212021936,18.058141866520046
7.712853608496506,16.904487792818887,7.704283431643986,0.4578880930282524,3.5,27.5,24.5,0.569698193932795,-0.9978037029354246,-0.06624024764714284,-0.9536717036188683,-0.3008492674358462,0.6163711995327367,0.5973101479731042
5.912419272876576,15.263181817741621,8.722630369796928,0.3782752578526069,3.5,27.5,4.5,0.5489754809320337,-0.6107976682237345,-0.7917867190679879,-0.7090015185149534,-0.7052069531304198,0.688822622233662,5.219935060441301
9.878273818438924,15.826595550604695,7.315921699429355,0.29874942445747316,3.5,27.5,6.5,0.6909194724534192,-0.9738532953084683,0.2271778140946806,-0.9847429757118434,0.1740151481514865,0.8611969146745925,30.06903082763381
8.740317372153903,15.564594125810855,8.084154375610218,0.2573598557259987,3.5,27.5,3.5,0.6464541772823486,-0.5745160198987451,0.8184933371015947,-0.9943848118179758,0.10582460028617607,0.7069053554363162,4.0234051047115
12.892870361123371,15.863649725600014,7.51726449236731,0.37762697995896394,3.5,27.5,9.5,0.7656094581085894,-0.9782498518280164,0.20743005423145428,-0.968122602077446,0.2504768000170774,0.9678235889248634,2.900691495689756
6.190798880672481,15.49165528088515,7.604012221117684,0.38517297150617275,3.5,27.5,7.5,0.4770859698825296,0.536653972600913,-0.8438024138930029,-0.19547129359492402,-0.9807094235196923,0.6093762145578627,11.6915500274674
5.386771297505279,16.591192881071073,8.53187679631215,0.2587888151298648,3.5,27.5,3.5,0.4863139862275051,0.7059374777799234,-0.7082741541703468,-0.9804766765227363,-0.19663541592228387,0.43713891212497713,66.32546526952433
10.498775822010412,17.049943708776386,6.84051540551127,0.36058548079197483,3.5,27.5,25.5,0.6112014112114527,-0.9955546954934676,0.09418518079246235,-0.9997011962582355,-0.024444185399658144,0.9303570632333897,24.743587289047632
5.632803996116951,12.863806942152513,7.379587175000268,0.4351724224210245,3.5,27.5,5.5,0.6131678536773939,0.9787478464371523,-0.20506743548071346,0.9850300045488056,-0.17238297519935072,0.3353619481254575,72.39029107051562
5.237028642145846,14.765950473628765,6.589510307554678,0.36973585943331005,6.5,27.5,6.5,0.6281360482096779,0.9997550818615747,-0.02213088999466653,0.984769254982849,-0.17386636949256343,0.5666052235160781,12.324201189501295
6.122433382238239,14.137031688570307,7.9260119665944195,0.3988419580508671,4.5,27.5,5.5,0.6693369201678557,0.9914016346651734,0.130854112595753,0.9126488127343304,0.4087445958231338,0.0875582024790361,25.71409878811278
4.5717135523991805,15.161269246664041,5.932629787235967,0.5505805872897176,8.5,27.5,9.5,0.6120809308766845,0.9992942593515218,-0.037563056679314775,0.9747552710549054,-0.22327597620585554,0.41383905521069325,76.37226099688628
5.135301808988016,12.769508865060331,6.85444780969598,0.4448655078405822,4.5,27.5,5.5,0.5625388826205544,0.9967262423282859,0.08085046601062452,0.9927970448493612,0.11980829578278641,0.28910421236097883,71.86211691080159
5.036778942864375,16.738726309369472,5.284144842883271,0.5468314300572371,11.5,27.5,11.5,0.7437421232935982,0.998777098976367,0.04943992880610102,0.9981291185587646,-0.061141333687642865,0.6485928725881794,67.72311660105096
6.268942780774384,14.164147272886844,6.644793131837748,0.5082705420177462,6.5,27.5,8.5,0.7439226998271051,0.9951230959858921,-0.09864088318467655,0.9993636043796711,-0.03567052342302028,0.474266714912629,46.156189486464
6.337803973926591,14.088568517486882,6.683994062835133,0.48542765555783074,5.5,27.5,7.5,0.7296756358431954,0.9885012098356208,-0.1512129563017463,0.9730068295207851,-0.23077631963854056,0.5508916014642484,46.18266800508383
4.927587471014978,13.658848191107719,7.544749843516813,0.49977599816018414,4.5,27.5,7.5,0.5445637010875624,0.9921948669229197,-0.12469701701247538,0.9998018971468524,0.01990393080661982,0.41868631438292636,10.104141113698205
8.30628810972176,14.865976623089061,8.221633121057751,0.3587387597878768,3.5,27.5,4.5,0.6536204071613262,0.9922532106939096,-0.12423190358208223,0.9729504035983167,0.2310140951064945,0.13346766398675888,82.36192138796378
8.356148789124612,18.122157339385307,7.130503489246243,0.3929509719685641,3.5,27.5,26.5,0.5886386079466402,-0.9998914840217918,0.014731604824283893,-0.9946076631530903,0.10370919147861814,0.967431603293976,3.7763279068635853
5.445343798174325,16.31443299373426,7.835240868232871,0.2812992746651251,3.5,27.5,27.5,0.38142366938658884,-0.8494409081568282,-0.5276837533501509,-0.9998375121341402,0.0180263509733106,0.4729526225574989,72.20853454643266
5.480231788908306,17.352223715953627,6.428040524728652,0.30820987657194027,3.5,27.5,25.5,0.4536578365654406,-0.9339109584657181,0.357505694580721,-0.9067197679456857,0.4217336391806112,0.9049201227616536,79.6943342663318
4.296322583831764,13.356626581328651,7.589195366956597,0.443814632112123,3.5,26.5,5.5,0.40885568101369424,-0.9990136544353434,0.04440403418317072,-0.8085401262467657,-0.588441045686706,0.38200998440159156,54.93245616131371
5.938458026251221,18.251281598744317,7.101621502534159,0.3715370583150812,3.5,27.5,27.5,0.5449927713975661,-0.9945744954938821,-0.10402678940104772,-0.9999974708689446,-0.002249056627605946,0.9266954195117003,9.252611548857786
6.640784225896218,15.383388080206277,7.559992972861459,0.3837686038364834,3.5,27.5,9.5,0.48772486175229396,-0.9951141156776948,-0.098731437642726,-0.9911180995826807,-0.13298463324615908,0.8917003323447296,7.078862292743111
6.619635133346351,16.361387192840393,6.904989336853876,0.40151727491400696,3.5,27.5,12.5,0.4945309285898974,-0.9946751425519013,0.10305998636403418,-0.9984966994107517,0.05481187157755967,0.8180564590478682,71.59265614707606
4.7364968761241695,13.160107362049441,6.484246487105687,0.5139065166391189,3.5,27.5,7.5,0.37938143200075264,-0.9482950804092667,0.31739004469513926,-0.8272229827777375,0.5618737729813548,0.7552152634342394,3.1151684888413627
4.176763289874985,13.499571523867736,7.572280545869237,0.4216692297970758,3.5,27.5,6.5,0.37143918173184054,-0.9906250164229189,0.13660921212382313,-0.9998743916317429,0.015849320460259945,0.8414936758779713,8.754778710104702
4.9638157520238435,18.925437260955487,6.608769210645881,0.4895776758175499,3.5,27.5,25.5,0.44861955462001935,-0.9608595122256618,0.2770360946978991,-0.9712141833884135,0.23820791335549088,0.90017309944633,6.129989008106435
9.259389235175975,13.87996569127031,7.090486135500169,0.3654567157024559,3.5,27.5,15.5,0.5438560658582126,-0.8652417858887089,0.5013548164245732,-0.9993152725284867,-0.036999812044336625,0.8133650282111878,8.849668136090159
7.85875259684444,14.93394360152279,6.483503577315152,0.3464638432759662,6.5,27.5,6.5,0.672340942235893,-0.9394891237621168,0.3425787301230039,-0.9966964115624857,0.08121738224336095,0.5313271081573816,28.53811429852503
9.679247696754386,13.93913759364038,7.783709529650198,0.4524935356491941,3.5,27.5,6.5,0.6545502179626056,-0.986901843044848,-0.1613218900046804,-0.9997097245662246,-0.02409287462556718,0.7771514225415597,7.944061058859532
6.035135322098215,14.876321466581086,6.0804736536439385,0.4014026455140143,7.5,27.5,7.5,0.5762997518927591,-0.9795417475587398,0.20124106139048778,-0.999929682639223,-0.011858742640883763,0.5590497681995209,38.74257400078733
9.214426480917606,12.824991836352716,7.323068042767006,0.3140963090936344,3.5,27.5,3.5,0.6628804936198159,-0.9948905643177266,0.10095922459862461,-0.9999666424726726,-0.008167860303051557,0.7738198181745454,1.0955708699298583
9.781470911199657,11.89854029031196,6.943878729060039,0.360563758081636,3.5,27.5,3.5,0.751764392857042,-0.9895220392058734,0.14438190304137796,-0.9933184600861171,0.1154055321557201,0.7305655674611256,1.6574391180848806
