bootstrap_rep,n_rows,macro_f1_M,macro_f1_M_plus_G,delta_macro_f1_G_given_M,balanced_accuracy_M,balanced_accuracy_M_plus_G,delta_balanced_accuracy_G_given_M
825,2300,0.29843327519006757,0.3102465616978462,0.011813286507778631,0.2995652173913044,0.3091304347826087,0.009565217391304337
826,2301,0.30663619389009616,0.33943070366830597,0.0327945097782098,0.3085363753766681,0.33934567369780455,0.030809298321136436
827,2299,0.2959642279736682,0.3195716895749966,0.023607461601328372,0.2953798858146684,0.3215283267457181,0.026148440931049677
828,2299,0.3129114423142794,0.3274541086904388,0.014542666376159363,0.3119235836627141,0.32544137022397895,0.013517786561264844
829,2300,0.2994568822665458,0.32129343850585895,0.021836556239313132,0.3026086956521739,0.3204347826086956,0.017826086956521714
830,2299,0.2905957902929863,0.3242292742462629,0.03363348395327659,0.29146684233640757,0.32458058849363197,0.0331137461572244
831,2300,0.30146854428697717,0.3283430134661719,0.026874469179194727,0.3000000000000001,0.32782608695652177,0.027826086956521667
832,2299,0.31047873543989274,0.3347117838566268,0.02423304841673407,0.3110628019323672,0.33501537110232765,0.02395256916996047
833,2300,0.3100376725584137,0.3387403387822254,0.028702666223811735,0.3104347826086956,0.3421739130434782,0.0317391304347826
834,2298,0.311665234976935,0.3365836990597111,0.024918464082776093,0.31286601597160607,0.3368411712511092,0.023975155279503113
835,2302,0.3030026069244524,0.31957038710397573,0.016567780179523317,0.3022932651321398,0.3179369138959932,0.015643648763853435
836,2301,0.2947102450888322,0.3281122512595106,0.0334020061706784,0.2946448557899268,0.3285277658200603,0.03388291003013355
837,2302,0.29802419372949335,0.31097381229083604,0.01294961856134269,0.2983972719522592,0.3109889173060529,0.012591645353793701
838,2303,0.2966339620340293,0.3223326274926269,0.025698665458597614,0.2944406922752217,0.3187252005065428,0.02428450823132111
839,2301,0.2956773630685166,0.33302371856873775,0.03734635550022114,0.29504520017219116,0.3333060697374086,0.03826086956521746
840,2300,0.2981257982025119,0.3290190855866989,0.030893287384187007,0.29913043478260876,0.3282608695652174,0.029130434782608627
841,2299,0.30322148886944733,0.32096989150193356,0.017748402632486227,0.3027404479578393,0.3188625384277558,0.016122090469916528
842,2299,0.2680963495264635,0.3058573790581154,0.03776102953165189,0.26664909969257794,0.3044971453667106,0.037848045674132635
843,2302,0.28592298015161965,0.3063035238502423,0.020380543698622633,0.28882352941176465,0.31008525149190114,0.02126172208013649
844,2302,0.2905065875675092,0.3125885978423864,0.022082010274877217,0.29316283034953117,0.31308610400682013,0.019923273657288965
845,2299,0.2895463999208516,0.3171641752024204,0.02761777528156878,0.29015371102327625,0.31581027667984196,0.02565656565656571
846,2301,0.2984865692203844,0.3157730280080302,0.017286458787645786,0.2985622040464916,0.31505811450710286,0.016495910460611274
847,2300,0.2960196233969597,0.32778962352844054,0.03177000013148085,0.2978260869565218,0.32913043478260867,0.031304347826086876
848,2302,0.29281268290167145,0.30604822634738743,0.01323554344571598,0.29406649616368286,0.3040153452685422,0.009948849104859325
849,2298,0.2860002153644667,0.33639205011988144,0.050391834755414755,0.28771960958296366,0.3369299023957409,0.04921029281277722
850,2302,0.2978706159923315,0.3068403468036641,0.008969730811332621,0.30017050298380216,0.3053708439897698,0.005200341005967668
851,2300,0.31177376963579584,0.3155159349242813,0.0037421652884854772,0.3126086956521739,0.3169565217391304,0.004347826086956497
852,2301,0.28645121095601356,0.3206003705540857,0.03414915959807213,0.2854885923374945,0.3189625484287559,0.03347395609126136
853,2300,0.3054946561082149,0.3294401723285233,0.023945516220308383,0.3073913043478261,0.32956521739130434,0.022173913043478266
854,2299,0.3048154574582456,0.3286104858968505,0.02379502843860487,0.30798418972332015,0.3280105401844532,0.020026350461133047
855,2299,0.2990854666718202,0.31488806311744194,0.015802596445621764,0.30104084321475627,0.3154238032498902,0.014382960035133951
856,2300,0.30270845486807285,0.3221381204564885,0.019429665588415634,0.30434782608695654,0.3208695652173913,0.016521739130434754
857,2300,0.3097787825228477,0.32210936602242063,0.012330583499572945,0.311304347826087,0.32173913043478264,0.010434782608695625
858,2301,0.2873039620955872,0.3153264631719859,0.028022501076398754,0.28854928971157984,0.31200172191132153,0.02345243219974169
859,2300,0.28344331728193006,0.29187362170175907,0.008430304419829004,0.2834782608695653,0.2908695652173914,0.007391304347826089
860,2301,0.283416457935662,0.3008066116712189,0.017390153735556912,0.285523030563926,0.2994188549289712,0.013895824365045217
861,2300,0.30946978254715635,0.33049044076909295,0.021020658221936606,0.3143478260869565,0.33304347826086966,0.01869565217391317
862,2299,0.29834818881062886,0.3077485346565276,0.009400345845898717,0.29842775581906017,0.30760210803689064,0.009174352217830473
863,2299,0.2829193723719841,0.30663668589785803,0.023717313525873918,0.2836495388669302,0.30584541062801934,0.02219587176108917
864,2301,0.2886763299054781,0.3207614014244169,0.0320850715189388,0.2898665518725786,0.32201463624623333,0.03214808437365474
865,2301,0.30288886974171997,0.3233001722307807,0.020411302489060756,0.3020275505811451,0.321145071028842,0.01911752044769688
866,2298,0.30010351502001137,0.32348709693844563,0.02338358191843426,0.3029103815439219,0.3242945874001774,0.0213842058562555
867,2300,0.26740932514183696,0.29418312056869844,0.02677379542686148,0.2708695652173913,0.29739130434782607,0.026521739130434763
868,2302,0.3029807055403593,0.33315642658399547,0.030175721043636194,0.3018925831202045,0.33317135549872123,0.03127877237851673
869,2298,0.30694393131156783,0.3275274068977537,0.020583475586185895,0.3081632653061224,0.3277994676131322,0.019636202307009798
870,2301,0.31112853771639,0.32707262685249516,0.015944089136105177,0.31029272492466636,0.3259233749461903,0.015630650021523917
871,2297,0.293533517892815,0.3170312483776826,0.023497730484867585,0.2957014791573286,0.32060510981622586,0.02490363065889728
872,2301,0.3072372085962795,0.31686845702167615,0.009631248425396643,0.3059233749461903,0.31502367628067157,0.009100301334481253
873,2299,0.29065154613214106,0.3084937934204444,0.01784224728830336,0.2923583662714098,0.30891523935002196,0.016556873078612144
874,2300,0.2975447363814437,0.3301507647024417,0.032606028320998015,0.3030434782608696,0.3317391304347826,0.02869565217391301
875,2301,0.2854862789057192,0.3107216483405569,0.025235369434837673,0.28505380972879896,0.3098062849763238,0.02475247524752483
876,2300,0.30135848913692564,0.3464491083886654,0.04509061925173974,0.30434782608695654,0.3465217391304348,0.042173913043478284
877,2298,0.28506548070516935,0.30933431331153083,0.02426883260636148,0.29250221827861583,0.3112333629103815,0.018731144631765673
878,2298,0.30182170974229083,0.32692334578386634,0.025101636041575504,0.30384205856255553,0.32612244897959186,0.022280390417036333
879,2301,0.28994535732983856,0.3217749625889451,0.03182960525910655,0.29156693930262595,0.3241627206198881,0.03259578131726215
880,2298,0.30007931045635894,0.3150027134454255,0.014923402989066581,0.3034072759538598,0.31612244897959185,0.012715173025732052
881,2302,0.28985634228061846,0.3056407034673137,0.01578436118669524,0.29015345268542203,0.3053708439897698,0.015217391304347794
882,2300,0.29956150464087844,0.3254265845046179,0.025865079863739482,0.29999999999999993,0.3234782608695652,0.02347826086956528
883,2301,0.30881023653370815,0.3467742007311118,0.037963964197403666,0.3098278088678433,0.34501506672406373,0.035187257856220455
884,2302,0.2888302799585192,0.320199335458023,0.031369055499503806,0.2879539641943734,0.3200255754475703,0.03207161125319691
885,2300,0.2822208719188217,0.3168389863312177,0.034618114412395984,0.2830434782608696,0.3160869565217391,0.03304347826086951
886,2301,0.2960883380884659,0.3094335844360457,0.013345246347579776,0.29547998278088683,0.3072234179939733,0.011743435213086462
887,2302,0.30353536640114737,0.3235296955089536,0.01999432910780624,0.3035890878090367,0.3244075021312874,0.020818414322250678
888,2300,0.2986396678462658,0.33057845459900864,0.031938786752742865,0.3021739130434783,0.3326086956521739,0.030434782608695587
889,2303,0.30267998370633614,0.32760055805911936,0.02492057435278322,0.30529759392148587,0.32956943858168,0.02427184466019411
890,2299,0.3026993259038549,0.32415793605144727,0.021458610147592372,0.3045278875713659,0.32499780412823887,0.02046991655687297
891,2302,0.308621980893654,0.32628083712448364,0.017658856230829634,0.3114236999147485,0.32570332480818415,0.01427962489343565
892,2302,0.3045396277365887,0.336949199820484,0.03240957208389528,0.30624040920716117,0.33571184995737424,0.029471440750213074
893,2298,0.2939273180348477,0.3338005599436755,0.03987324190882785,0.29423247559893523,0.3326175687666371,0.03838509316770189
894,2302,0.30354952017929643,0.3302626610526708,0.026713140873374397,0.30489343563512367,0.3313469735720375,0.02645353793691385
895,2298,0.2975000285537729,0.3199221179059388,0.022422089352165886,0.29901508429458745,0.3195119787045253,0.02049689440993785
896,2301,0.2796669838186373,0.29716480527972106,0.01749782146108375,0.28286267757210504,0.300680154972019,0.01781747739991396
897,2301,0.29650302498861336,0.31708700833202724,0.02058398334341388,0.2972148084373655,0.3167585019371502,0.019543693499784742
898,2300,0.2937251064476709,0.32602639430714103,0.03230128785947012,0.2943478260869566,0.32782608695652177,0.03347826086956518
899,2299,0.29580306290354824,0.3179475137555083,0.02214445085196004,0.2993061045234958,0.31931488801054014,0.020008783487044324
900,2300,0.30503791572221123,0.3300480304240131,0.025010114701801867,0.3056521739130435,0.3291304347826087,0.023478260869565226
901,2301,0.28111493141960286,0.30882918144591165,0.027714250026308784,0.2859233749461902,0.3089410245372363,0.02301764959104613
902,2302,0.28769528607986744,0.3148120684732698,0.027116782393402372,0.2875447570332481,0.3140323955669224,0.026487638533674307
903,2300,0.31564243677307274,0.33389742268289885,0.018254985909826105,0.3173913043478261,0.33434782608695657,0.01695652173913048
904,2300,0.2949087460290974,0.3187482366238977,0.023839490594800283,0.2965217391304348,0.32,0.023478260869565226
905,2299,0.2796536743250647,0.31353448723885935,0.03388081291379463,0.28015371102327624,0.311501976284585,0.03134826526130874
906,2295,0.2687810897481173,0.31405033673100186,0.04526924698288454,0.2683524027459954,0.3148054919908466,0.0464530892448512
907,2298,0.27704997508416124,0.2965018300161034,0.01945185493194218,0.2780745341614907,0.2955723158828749,0.01749778172138422
908,2301,0.30148323813096944,0.3245506667274055,0.023067428596436068,0.30157554885923377,0.32329315540249676,0.02171760654326299
909,2299,0.2861565186481643,0.32075936278892336,0.03460284414075904,0.2866974088713219,0.31846728151075976,0.03176987263943787
910,2301,0.28056656018815873,0.3056779346765683,0.025111374488409555,0.2815927679724495,0.3046061127851916,0.023013344812742142
911,2300,0.28465550871891343,0.3177723298571628,0.033116821138249375,0.2830434782608696,0.31826086956521743,0.03521739130434781
912,2297,0.3074828500093173,0.3285801102855291,0.021097260276211782,0.30659793814432995,0.3253877185118781,0.018789780367548137
913,2300,0.297854573209268,0.30805374269729,0.01019916948802202,0.29782608695652174,0.30695652173913046,0.00913043478260872
914,2300,0.2917365913052995,0.31713116846439676,0.025394577159097265,0.2943478260869566,0.31956521739130433,0.025217391304347747
915,2299,0.2886106278600609,0.32164898278419535,0.03303835492413443,0.29008783487044354,0.3210013175230566,0.030913482652613067
916,2299,0.3016090006952728,0.3251725725093919,0.02356357181411911,0.30315327184892404,0.326675450153711,0.023522178304786978
917,2300,0.3037025064346675,0.3293359186091056,0.025633412174438097,0.30521739130434783,0.33,0.024782608695652186
918,2298,0.30016930136861064,0.32180659705391074,0.021637295685300095,0.2994232475598935,0.3211801242236024,0.0217568766637089
919,2296,0.2877948270756547,0.31947398577009517,0.03167915869444049,0.28798913043478264,0.3169202898550725,0.028931159420289843
920,2299,0.3027138894116704,0.3271896063510972,0.024475716939426795,0.3027316644707949,0.3240755379885815,0.021343873517786605
921,2300,0.3089761404139916,0.33288150598648825,0.023905365572496673,0.31000000000000005,0.331304347826087,0.021304347826086922
922,2299,0.28312329799869657,0.31356268140830684,0.030439383409610277,0.28490118577075096,0.3158190601668863,0.03091787439613536
923,2302,0.2986312330149667,0.3124924113842738,0.013861178369307114,0.2966410912190963,0.31100596760443305,0.014364876385336733
924,2301,0.32294548057181094,0.33177074493174513,0.008825264359934193,0.3215583297460181,0.3311106328024107,0.009552303056392597
925,2303,0.2742870818554521,0.31122404492961225,0.03693696307416017,0.2744153651329675,0.31133389615871676,0.03691853102574927
926,2301,0.31394567776630916,0.3199647817754285,0.006019104009119314,0.3145888936719759,0.320624192854068,0.006035299182092113
927,2299,0.2796038414457953,0.30195960349873113,0.022355762052935824,0.2805972771190163,0.3010540184453228,0.020456741326306538
928,2301,0.28970233329743983,0.30180450179509355,0.01210216849765372,0.2889711579853637,0.3002755058114507,0.011304347826086969
929,2300,0.30462549967700725,0.3319113261452268,0.02728582646821953,0.3056521739130435,0.33043478260869563,0.02478260869565213
930,2298,0.27757529232969536,0.30613243196481127,0.028557139635115913,0.2781810115350488,0.304818101153505,0.026637089618456178
931,2302,0.314984254382496,0.3435377781537138,0.02855352377121778,0.3166325660699062,0.3435464620630861,0.026913895993179893
932,2300,0.3066250437432133,0.33425893537552737,0.027633891632314056,0.3065217391304348,0.33434782608695646,0.027826086956521667
933,2300,0.29357290551028165,0.3187729518068477,0.02520004629656608,0.2965217391304348,0.32130434782608697,0.024782608695652186
934,2301,0.2954483643808008,0.3145014652270372,0.019053100846236404,0.29592767972449413,0.3133103745157125,0.017382694791218345
935,2301,0.31188877104657114,0.33802559220210765,0.026136821155536505,0.31678002582866976,0.3402496771416272,0.023469651312957418
936,2298,0.28455570941275465,0.3227151055169428,0.03815939610418817,0.2846406388642414,0.3229991126885537,0.03835847382431229
937,2299,0.29492162469469707,0.32493098967723905,0.030009364982541975,0.296280193236715,0.3263109354413703,0.030030742204655292
938,2298,0.2998203938193771,0.31376583430303434,0.013945440483657257,0.29677018633540375,0.3081011535048802,0.011330967169476458
939,2299,0.31229638386642267,0.3497538024292235,0.037457418562800826,0.3136407553798857,0.34802371541501975,0.034382960035134025
940,2302,0.28957883202798324,0.3208879576542516,0.031309125626268364,0.2928132992327366,0.32271099744245524,0.02989769820971866
941,2302,0.30732946917886034,0.3316724060843264,0.024342936905466073,0.31055413469735726,0.3322080136402387,0.021653878942881455
942,2301,0.32506855716070127,0.3235844965510961,-0.0014840606096051534,0.32591907016788635,0.3245931984502798,-0.0013258717176065637
943,2301,0.27082529156610824,0.29293900583077265,0.022113714264664408,0.27249246663796817,0.29464916056823076,0.022156693930262594
944,2299,0.29221851818004513,0.3232188992847955,0.031000381104750396,0.2931752305665349,0.324088713219148,0.030913482652613122
945,2301,0.2998359916604012,0.31403870379393867,0.014202712133537465,0.3011407662505381,0.31286267757210495,0.011721911321566858
946,2301,0.2835066803581739,0.3124999745227111,0.02899329416453722,0.2837795953508394,0.3120060266896255,0.028226431338786107
947,2299,0.3254994699353987,0.33585824144677623,0.01035877151137754,0.3293192797540624,0.33848045674132626,0.009161176987263875
948,2299,0.3097355626138573,0.33365826461503284,0.023922702001175522,0.311010101010101,0.3340755379885814,0.023065436978480403
949,2301,0.2955689472088496,0.31119153540408123,0.015622588195231657,0.2950753336203185,0.3119888075764098,0.016913473956091274
950,2298,0.30310379465727033,0.33587187423511417,0.032768079577843834,0.30468500443655727,0.33692102928127776,0.03223602484472049
951,2303,0.29383153753295227,0.3069015804154141,0.01307004288246183,0.29580835795694393,0.30662726888982694,0.010818910932883008
952,2300,0.29083551363246907,0.311918963732234,0.021083450099764922,0.29565217391304344,0.31521739130434784,0.0195652173913044
953,2301,0.29123343587746214,0.32159967672081463,0.030366240843352488,0.2894317692638829,0.3224752475247525,0.03304347826086956
954,2297,0.28672410954226196,0.32742415022974314,0.040700040687481176,0.29036306588973554,0.330049305244285,0.03968623935454946
955,2301,0.2954526577920521,0.3358836660220476,0.04043100822999551,0.2937795953508395,0.3337623762376238,0.03998278088678431
956,2301,0.2903859311287739,0.3087773161362869,0.018391385007512973,0.29419715884631936,0.3106973740852346,0.01650021523891526
957,2300,0.2830839903580115,0.3091206822836349,0.026036691925623356,0.2865217391304348,0.31173913043478263,0.025217391304347803
958,2301,0.314425271281686,0.3311082965456375,0.01668302526395149,0.31592337494619027,0.33240637107188986,0.01648299612569959
959,2300,0.31057446921013976,0.33059707350920997,0.020022604299070212,0.31,0.32956521739130434,0.019565217391304346
960,2301,0.29709049447643254,0.32114820854137466,0.024057714064942115,0.2946276366767111,0.31935858803271633,0.024730951356005226
961,2300,0.30036138128804346,0.31700551021759177,0.016644128929548307,0.3026086956521739,0.3195652173913044,0.01695652173913048
962,2301,0.2803623807015483,0.3077462763031621,0.027383895601613806,0.2850365906155833,0.31021093413689194,0.02517434352130865
963,2300,0.30546434995834815,0.3267547084257719,0.021290358467423776,0.30782608695652175,0.328695652173913,0.02086956521739125
964,2300,0.3022883432616947,0.34241412650484643,0.04012578324315175,0.3060869565217392,0.3465217391304348,0.04043478260869565
965,2301,0.28878595267216706,0.31715730704421063,0.028371354372043578,0.2885191562634524,0.3171932845458459,0.028674128282393463
966,2300,0.2801279656186756,0.3298001631788705,0.04967219756019492,0.2808695652173913,0.33043478260869563,0.04956521739130432
967,2300,0.30070612867115754,0.314951163933065,0.014245035261907457,0.3,0.31086956521739134,0.010869565217391353
968,2301,0.2989982245798553,0.32688414441486696,0.027885919835011652,0.30113215669393023,0.32591476538958253,0.024782608695652297
969,2298,0.3034342675227509,0.3259751387382924,0.022540871215541547,0.30336291038154395,0.32522626441881103,0.02186335403726708
970,2299,0.30067750524271214,0.3339106260160879,0.03323312077337576,0.3035836627140975,0.33494071146245064,0.031357048748353156
971,2302,0.2952452314291024,0.3028777626518504,0.007632531222747985,0.29580562659846554,0.3040068201193521,0.008201193520886552
972,2301,0.2946851646815079,0.3268446475990713,0.032159482917563376,0.2959190701678863,0.32634954799827814,0.030430477830391822
973,2299,0.29224989185677247,0.3236341615639115,0.031384269707139034,0.29494949494949496,0.32455862977602107,0.029609134826526107
974,2300,0.2892421296405389,0.33559759269143147,0.046355463050892554,0.29217391304347834,0.33739130434782605,0.04521739130434771
975,2301,0.29390766435331445,0.30800738891460394,0.014099724561289495,0.2925484287559191,0.3072965992251399,0.014748170469220834
976,2302,0.30824405311760605,0.31842496932635034,0.010180916208744284,0.31057118499573744,0.3183631713554987,0.007791986359761249
977,2301,0.31168018474455306,0.34099620553072335,0.029316020786170294,0.3132587171760654,0.3436418424451141,0.030383125269048683
978,2302,0.31496754283013767,0.346934305256332,0.03196676242619434,0.3175277067348679,0.34571184995737425,0.02818414322250634
979,2298,0.27459602669542954,0.30588137663134435,0.03128534993591481,0.27731144631765753,0.3073735581188997,0.030062111801242186
980,2299,0.28738032202654545,0.32738437910532603,0.040004057078780575,0.28801493192797545,0.3289196310935441,0.04090469916556866
981,2300,0.28370736809155067,0.33181395759712773,0.04810658950557706,0.28478260869565214,0.33173913043478265,0.04695652173913051
982,2300,0.28638892524242676,0.3044225119289498,0.01803358668652305,0.28565217391304343,0.30347826086956525,0.017826086956521825
983,2298,0.29079474872847805,0.31941256904916654,0.028617820320688492,0.2920230700976042,0.32040816326530613,0.028385093167701936
984,2300,0.2910996320221515,0.3118119115755135,0.020712279553362023,0.29304347826086957,0.31217391304347825,0.019130434782608674
985,2299,0.30416578326582444,0.32572578433646,0.02156000107063555,0.30452788757136584,0.32410628019323673,0.019578392621870888
986,2302,0.30415951051600376,0.3200402449338452,0.015880734417841436,0.3044671781756181,0.31880647911338444,0.014339300937766364
987,2298,0.29832904969877005,0.32600698356086466,0.027677933862094606,0.29845607808340724,0.3272582076308785,0.028802129547471245
988,2297,0.2956642363348193,0.32738231304141374,0.031718076706594434,0.297386822052891,0.3271402958314657,0.02975347377857468
989,2298,0.2950048849492069,0.32837659273912273,0.03337170778991583,0.29508429458740026,0.3269032830523514,0.031818988464951126
990,2302,0.28959406659121634,0.30859038842653963,0.018996321835323293,0.291849957374254,0.3092071611253197,0.017357203751065697
991,2297,0.292334237484896,0.32469749285902333,0.03236325537412732,0.2947377857463021,0.3244509188704617,0.029713133124159574
992,2299,0.30489415820401217,0.33624089081616443,0.03134673261215226,0.30622310057092667,0.3349538866930171,0.028730786122090457
993,2299,0.2828549370651458,0.30408746092087935,0.021232523855733543,0.2840535792709705,0.30408871321914804,0.02003513394817752
994,2298,0.2864422473938429,0.3166858417185931,0.03024359432475021,0.2885270629991126,0.31731144631765756,0.028784383318544937
995,2300,0.2862553720487405,0.3194255275939177,0.03317015554517716,0.28782608695652173,0.32130434782608697,0.033478260869565235
996,2300,0.28715023236717313,0.308457796232084,0.021307563864910894,0.29043478260869565,0.3113043478260869,0.02086956521739125
997,2300,0.29213213792910786,0.30478672617827635,0.012654588249168486,0.29347826086956524,0.30565217391304345,0.012173913043478202
998,2298,0.2974850916351344,0.30776107958240134,0.010275987947266918,0.2981011535048802,0.30774622892635317,0.00964507542147297
999,2301,0.28931968996099217,0.32612958608430864,0.03680989612331648,0.28898407232027556,0.3241799397331038,0.03519586741282821
1000,2301,0.2757674405099932,0.297328006407573,0.02156056589757982,0.2772664657770124,0.2972320275505811,0.019965561773568674
1001,2302,0.27571933361802575,0.3152769103176,0.03955757669957427,0.276692242114237,0.31445012787723786,0.037757885763000876
1002,2297,0.31703465886061716,0.3359182300787216,0.018883571218104467,0.317333034513671,0.3361362617660242,0.018803227252353172
1003,2301,0.29377276127819857,0.31215252066007776,0.01837975938187919,0.292449418854929,0.31024967714162716,0.01780025828669818
1004,2300,0.31021064662715536,0.3328845911412332,0.022673944514077837,0.3095652173913043,0.33260869565217394,0.02304347826086961
1005,2302,0.2851237264393361,0.3127468445279514,0.027623118088615284,0.28618925831202047,0.3135294117647059,0.027340153452685423
1006,2300,0.29025104528196843,0.3120399921510643,0.021788946869095882,0.29260869565217396,0.3126086956521739,0.019999999999999962
1007,2300,0.31023143168307,0.34665879902493457,0.03642736734186458,0.31000000000000005,0.3456521739130434,0.03565217391304337
1008,2297,0.30962120122071946,0.3344498226266528,0.024828621405933338,0.3117346481398475,0.33360824742268036,0.021873599282832834
1009,2300,0.3205567662873088,0.3427344321609257,0.022177665873616914,0.32130434782608697,0.341304347826087,0.020000000000000018
1010,2301,0.2926189136112367,0.32123350079593643,0.028614587184699725,0.2942057684029272,0.32243219974171333,0.028226431338786107
1011,2301,0.285680171946197,0.32398430240248094,0.03830413045628395,0.2854928971157985,0.3219845027981059,0.036491605682307415
1012,2300,0.3023937071189176,0.3337937348752089,0.031400027756291304,0.30130434782608695,0.33478260869565213,0.03347826086956518
1013,2301,0.3074191556851229,0.3386127353878992,0.03119357970277631,0.3081317262160999,0.33766250538097287,0.029530779164872956
1014,2300,0.2883486128578506,0.3225757887120391,0.03422717585418855,0.2895652173913044,0.3221739130434783,0.03260869565217389
1015,2302,0.2880301494304886,0.31325566292971946,0.025225513499230856,0.28838022165387894,0.3127024722932652,0.024322250639386256
1016,2300,0.2966785572980906,0.31576945361106606,0.019090896312975447,0.2965217391304348,0.3169565217391304,0.020434782608695634
1017,2299,0.3002768365631693,0.3214221104945086,0.021145273931339303,0.299262187088274,0.3197408871321915,0.020478700043917497
1018,2300,0.28198171306339187,0.3114316565523788,0.02944994348898694,0.2843478260869566,0.31043478260869567,0.02608695652173909
1019,2302,0.3098999583971358,0.3294680164096938,0.01956805801255801,0.30927536231884056,0.3279710144927536,0.018695652173913058
1020,2303,0.3056134798256816,0.322132746681623,0.016519266855941406,0.30528493035035886,0.3213212325875897,0.01603630223723085
1021,2298,0.2943507786393883,0.31966925877221947,0.025318480132831167,0.2955368234250222,0.3203637976929903,0.024826974267968094
1022,2301,0.30042834144046465,0.3186281762734389,0.01819983483297427,0.30156263452432197,0.3171975893241498,0.01563495479982785
1023,2301,0.30529976219423755,0.3269907986542113,0.021691036459973778,0.30462763667671117,0.3280757640981489,0.02344812742143776
1024,2300,0.28816348830197347,0.3136568923559613,0.02549340405398781,0.2891304347826087,0.3160869565217391,0.026956521739130435
1025,2301,0.2914771260790386,0.3244908377618146,0.033013711682776004,0.2889840723202755,0.32287559190701687,0.03389151958674136
1026,2301,0.30710464413856914,0.3134062124540274,0.00630156831545825,0.3076926388291003,0.3111536805854499,0.003461041756349592
1027,2299,0.29612956897907466,0.32479829512543457,0.028668726146359902,0.2983926218708828,0.327119016249451,0.02872639437856822
1028,2300,0.2800126333288491,0.30708338338436714,0.02707075005551801,0.281304347826087,0.3060869565217392,0.024782608695652186
1029,2300,0.3066335186101258,0.3305437490206188,0.023910230410493005,0.31086956521739134,0.33217391304347826,0.021304347826086922
1030,2300,0.30540777170739825,0.3250690293989847,0.019661257691586442,0.30652173913043473,0.3234782608695652,0.01695652173913048
1031,2300,0.2894917947127138,0.32516936836432825,0.03567757365161445,0.2908695652173913,0.32391304347826083,0.03304347826086951
1032,2300,0.3008007581479998,0.328066108271215,0.027265350123215237,0.30347826086956525,0.32913043478260867,0.02565217391304342
1033,2300,0.2981706376254482,0.3288505107341749,0.030679873108726663,0.2995652173913043,0.3295652173913043,0.02999999999999997
1034,2300,0.3018439057818313,0.33033673612414743,0.028492830342316144,0.30478260869565216,0.33391304347826084,0.029130434782608683
1035,2299,0.2911100938230714,0.32400977469688075,0.032899680873809345,0.292340799297321,0.32498023715415014,0.03263943785682916
1036,2301,0.3164805840048193,0.32455787128596264,0.00807728728114332,0.3172707705553164,0.32375807145931984,0.006487300904003457
1037,2300,0.3067945390248491,0.3213030646870344,0.014508525662185301,0.3078260869565218,0.32086956521739135,0.013043478260869545
1038,2301,0.3057584890460465,0.3250575494894109,0.01929906044336438,0.30591907016788633,0.3241584158415842,0.018239345673697893
1039,2298,0.29904484834287703,0.31753932174114935,0.018494473398272315,0.29987577639751545,0.31911268855368236,0.019236912156166908
1040,2300,0.29768703916123795,0.33438296317920935,0.03669592401797139,0.30043478260869566,0.33478260869565213,0.03434782608695647
1041,2298,0.297854144804023,0.32869209760497037,0.030837952800947366,0.30115350488021303,0.3273203194321207,0.02616681455190767
1042,2302,0.2922094217773425,0.32321747332563616,0.03100805154829367,0.2923699914748508,0.32273657289002555,0.03036658141517473
1043,2301,0.2917396637075792,0.3196884143164381,0.027948750608858874,0.29333620318553594,0.32027120103314677,0.02693499784761083
1044,2301,0.3038927577051632,0.3279249378242836,0.024032180119120394,0.30678863538527773,0.3271889797675419,0.02040034438226418
1045,2299,0.29802819676140374,0.3372509842707173,0.03922278750931357,0.2988844971453667,0.33809398331137464,0.039209486166007945
1046,2299,0.296850535670236,0.3121272750435664,0.015276739373330406,0.29885375494071154,0.3127887571365832,0.013935002195871682
1047,2301,0.2871863226310805,0.31667395518882474,0.029487632557744226,0.2872492466637968,0.3159276797244942,0.028678433060697395
1048,2301,0.30827635608365,0.3200108839633074,0.011734527879657397,0.3085105467068446,0.32022384847180363,0.01171330176495905
1049,2299,0.2988344339076236,0.32398049102487425,0.025146057117250653,0.3036583223539745,0.3271805006587615,0.023522178304786978
1050,2301,0.2879246833019131,0.32643305659495037,0.038508373293037246,0.2889883770985794,0.32634524321997416,0.03735686612139477
1051,2301,0.3018663574729542,0.3268945047461867,0.025028147273232493,0.30506241928540684,0.3285105467068446,0.02344812742143776
1052,2301,0.29643161758612807,0.30644043903614704,0.010008821450018968,0.2993887214808437,0.3067498923805424,0.007361170899698677
1053,2299,0.29201907760426044,0.32492851159395675,0.03290943398969631,0.2931884057971014,0.32624505928853753,0.033056653491436105
1054,2301,0.2709720983982533,0.31316986881017295,0.04219777041191963,0.27378390012914333,0.3137752905725355,0.03999139044339217
1055,2297,0.2753142329372728,0.3041717559198042,0.028857522982531414,0.28006275212909004,0.3088928731510534,0.028830121021963362
1056,2302,0.31443232932142784,0.3252460517354346,0.010813722414006743,0.3157885763000852,0.32668371696504683,0.010895140664961611
1057,2299,0.3240436114119279,0.34737713576139556,0.02333352434946767,0.32232762406675447,0.3440711462450593,0.02174352217830483
1058,2301,0.2945679448525609,0.313599983426158,0.019032038573597143,0.29810159276797243,0.3163452432199742,0.01824365045200177
1059,2300,0.28803592312266885,0.3159996344407434,0.02796371131807457,0.28826086956521735,0.31434782608695655,0.026086956521739202
