bootstrap_rep,n_rows,macro_f1_L,macro_f1_L_plus_G,delta_macro_f1_G_given_L,balanced_accuracy_L,balanced_accuracy_L_plus_G,delta_balanced_accuracy_G_given_L
2381,2299,0.7233955039051537,0.7185594679601693,-0.004836035944984385,0.7276767676767678,0.7220202020202021,-0.005656565656565693
2382,2296,0.7533641909133183,0.7492139650184082,-0.004150225894910098,0.7589130434782609,0.7532246376811594,-0.005688405797101503
2383,2299,0.713709661160633,0.7182038988469002,0.004494237686267222,0.7233640755379886,0.7264119455423803,0.0030478700043916618
2384,2299,0.7234621884681312,0.734117659147106,0.010655470678974877,0.7316337285902503,0.7412121212121213,0.00957839262187099
2385,2301,0.6996040526819494,0.7010037340168727,0.0013996813349232973,0.7067283684890228,0.7058544984933277,-0.0008738699956950535
2386,2299,0.779502853204877,0.7749301365648147,-0.004572716640062313,0.780294246815986,0.775072463768116,-0.005221783047870021
2387,2303,0.7264775668845751,0.7214191065521413,-0.005058460332433845,0.7307344871253693,0.7254664415365133,-0.005268045588855963
2388,2300,0.7164481244690306,0.7044772176406862,-0.011970906828344452,0.7234782608695652,0.7117391304347827,-0.011739130434782585
2389,2300,0.7081013474408541,0.712130653865702,0.004029306424847889,0.7147826086956522,0.7178260869565218,0.003043478260869592
2390,2298,0.7247003579608987,0.7289189502570802,0.004218592296181489,0.7324844720496896,0.7359627329192548,0.003478260869565264
2391,2299,0.7235928794510861,0.7291521301760049,0.005559250724918807,0.726398770311814,0.7311857707509881,0.004787000439174127
2392,2300,0.7587137661985095,0.7557245450528943,-0.002989221145615173,0.7617391304347826,0.7586956521739129,-0.003043478260869703
2393,2300,0.7500121107090981,0.7519600170367152,0.0019479063276170994,0.7569565217391306,0.7569565217391306,0.0
2394,2301,0.7121390305509421,0.7199510344896269,0.007812003938684864,0.717498923805424,0.725320705983642,0.00782178217821794
2395,2301,0.7208197959955998,0.7322198937840353,0.011400097788435537,0.7292854068015496,0.7388463194145501,0.009560912613000516
2396,2300,0.7594318844694322,0.7614490194266148,0.002017134957182587,0.7621739130434783,0.7634782608695653,0.0013043478260870156
2397,2300,0.7459651821921002,0.7420960146641474,-0.0038691675279527438,0.7543478260869566,0.7504347826086957,-0.003913043478260936
2398,2300,0.712013920898951,0.718975432524487,0.006961511625536043,0.7169565217391304,0.7226086956521738,0.005652173913043401
2399,2302,0.7242919829023087,0.7299640996375069,0.005672116735198185,0.7329411764705883,0.7381585677749362,0.00521739130434784
2400,2300,0.7212352415667197,0.729971077699897,0.0087358361331773,0.7269565217391303,0.7343478260869566,0.007391304347826311
2401,2300,0.7566431382592766,0.7560822462101571,-0.0005608920491195768,0.7621739130434783,0.7608695652173915,-0.0013043478260867936
2402,2299,0.7588868827277178,0.7632777416434589,0.0043908589157410916,0.761607378129117,0.764650856389987,0.003043478260869925
2403,2303,0.6932008505312661,0.6961893863275582,0.002988535796292102,0.6967201350780922,0.6984086112283664,0.0016884761502742318
2404,2302,0.7462826627342858,0.7460916326395749,-0.00019103009471088672,0.7511764705882353,0.7507161125319692,-0.00046035805626609694
2405,2302,0.7606832548494344,0.7623540049570913,0.0016707501076568265,0.7620971867007674,0.7629497016197785,0.0008525149190110604
2406,2301,0.7422821967600423,0.7474198542220983,0.005137657462056078,0.7471114937580714,0.7510245372363322,0.003913043478260825
2407,2297,0.752044013046174,0.7615346252678826,0.00949061222170866,0.7592962796952041,0.7688883908561184,0.009592111160914296
2408,2301,0.7149380203589871,0.7207038596714181,0.00576583931243102,0.7197718467498923,0.7245372363323289,0.004765389582436663
2409,2299,0.7261722740272135,0.7328757074672695,0.0067034334400559725,0.7324945103205974,0.7381510759771629,0.005656565656565471
2410,2302,0.7418343375129719,0.7382955193808702,-0.003538818132101662,0.7467860187553282,0.7428303495311167,-0.003955669224211533
2411,2301,0.7399882209132407,0.7448107488027687,0.004822527889527972,0.7453250107619457,0.7496642272922945,0.004339216530348855
2412,2300,0.7321723760101737,0.7351846140070041,0.003012237996830369,0.7369565217391305,0.7395652173913042,0.002608695652173698
2413,2303,0.7196663777128421,0.7332551390301849,0.013588761317342768,0.7232418742085269,0.7349303503588012,0.01168847615027424
2414,2298,0.7404765421008696,0.7367450523412675,-0.0037314897596020247,0.7463975155279503,0.7424933451641526,-0.0039041703637977543
2415,2301,0.7356312981222836,0.7448014564766057,0.009170158354322111,0.7388334050796384,0.7466508824795524,0.007817477399914008
2416,2300,0.7263090765108191,0.7336022491814198,0.0072931726706007005,0.7326086956521741,0.7391304347826086,0.006521739130434523
2417,2301,0.7485220556880688,0.7527575206851526,0.0042354649970837155,0.7540378820490744,0.7570727507533362,0.0030348687042618394
2418,2299,0.7605157099674651,0.7594539128473056,-0.0010617971201595244,0.7655467720685113,0.7642424242424243,-0.0013043478260870156
2419,2302,0.7392542147823954,0.7406930703470964,0.0014388555647010248,0.7424978687127025,0.7437766410912192,0.0012787723785167016
2420,2299,0.7903669945251168,0.7944981744681686,0.004131179943051788,0.791207729468599,0.7951383399209486,0.003930610452349659
2421,2299,0.6856517213038181,0.6833529666383064,-0.0022987546655117708,0.6894510320597277,0.6868511198945981,-0.0025999121651295587
2422,2300,0.718041256743227,0.7197161157501187,0.0016748590068916824,0.7239130434782609,0.7239130434782609,0.0
2423,2298,0.7072115757661358,0.7086279523158718,0.0014163765497360314,0.7145519077196097,0.7149955634427684,0.00044365572315863133
2424,2299,0.7191662743532249,0.7169473121742438,-0.0022189621789810987,0.7246332894158981,0.7220202020202019,-0.002613087395696212
2425,2300,0.7485824953925138,0.7464222070138016,-0.002160288378712183,0.7521739130434782,0.7508695652173915,-0.0013043478260867936
2426,2297,0.7539200087216854,0.7578833536761913,0.0039633449545058985,0.7572568354997758,0.7611698789780368,0.003913043478260936
2427,2299,0.7409312413775921,0.748569896146777,0.007638654769184905,0.7451515151515152,0.7521124286341678,0.006960913482652598
2428,2301,0.7453336920120666,0.7522197981545611,0.006886106142494519,0.7475678002582867,0.7536504520017219,0.006082651743435141
2429,2299,0.7208894385459501,0.7242031793211955,0.0033137407752453774,0.7312121212121213,0.7342336407553798,0.0030215195432584663
2430,2299,0.7526478492349121,0.7509399967386929,-0.0017078524962191866,0.7581598594642074,0.756425120772947,-0.0017347386912603957
2431,2299,0.7507878845476678,0.7429716656379166,-0.00781621890975115,0.7551339481774263,0.7460079051383398,-0.009126043039086484
2432,2303,0.7114231544021846,0.7182720460588673,0.006848891656682676,0.7182693119459688,0.7243056141831995,0.0060363022372307285
2433,2302,0.7343547463738875,0.7316351865875965,-0.002719559786291015,0.7377067348678601,0.7350895140664961,-0.002617220801363951
2434,2300,0.7280794995750304,0.731870895420877,0.0037913958458466457,0.731304347826087,0.7356521739130436,0.004347826086956608
2435,2298,0.7097863143261293,0.7184836098599954,0.008697295533866112,0.7150665483584738,0.7219964507542145,0.00692990239574065
2436,2299,0.7283517444755622,0.7364898023843665,0.008138057908804286,0.7315722441809399,0.7398418972332016,0.008269653052261683
2437,2300,0.7073698676003898,0.7062153802816723,-0.0011544873187174787,0.7121739130434782,0.7104347826086956,-0.0017391304347825765
2438,2301,0.7442214186282752,0.7542032177683238,0.009981799140048597,0.7474989238054239,0.7575032285837279,0.01000430477830394
2439,2300,0.7630764722976651,0.7683085394878842,0.005232067190219181,0.7669565217391304,0.7721739130434782,0.005217391304347729
2440,2299,0.7371988644505424,0.7408032351149091,0.003604370664366696,0.7407641633728591,0.743812033377251,0.003047870004391884
2441,2300,0.7523437634066792,0.7617346227927893,0.009390859386110062,0.7591304347826088,0.767391304347826,0.00826086956521721
2442,2299,0.7254780395368973,0.7307993841118225,0.00532134457492528,0.732981993851559,0.7377514273166448,0.004769433465085737
2443,2301,0.7520186704139521,0.7528548552427352,0.0008361848287831153,0.755415411106328,0.7558372793801119,0.00042186827378387637
2444,2301,0.7137496212986048,0.7108728522228457,-0.002876769075759067,0.7175290572535513,0.713176926388291,-0.0043521308652603174
2445,2299,0.7560650379024458,0.7586672753013951,0.0026022373989492698,0.7577206851119895,0.7603337725076856,0.002613087395696101
2446,2303,0.7456096015262424,0.7455593295679763,-5.027195826612374e-05,0.7509793161671593,0.7505065428450824,-0.0004727733220768471
2447,2299,0.7236189129689687,0.7337772979084553,0.010158384939486509,0.7294685990338163,0.7386078173034696,0.009139218269653249
2448,2299,0.7595570529467619,0.7669891337607819,0.007432080814020026,0.763768115942029,0.7711638120333772,0.0073956960913482694
2449,2302,0.7184869827230034,0.720828903604884,0.002341920881880677,0.7256180733162829,0.7269053708439898,0.0012872975277068432
2450,2298,0.7250850962816808,0.7192957132344138,-0.0057893830472670604,0.7298047914818101,0.7237178349600709,-0.006086956521739184
2451,2302,0.7779787702687063,0.785917593437496,0.007938823168789688,0.7811849957374255,0.7889855072463768,0.0078005115089513355
2452,2298,0.7690753910490272,0.7707916978565833,0.0017163068075560783,0.7728393966282165,0.7745962732919255,0.0017568766637089395
2453,2300,0.7393054411222433,0.7418901850404829,0.002584743918239596,0.7434782608695653,0.7456521739130436,0.0021739130434783593
2454,2298,0.739098039855074,0.7405799117354981,0.001481871880424035,0.743762200532387,0.7463708961845607,0.002608695652173698
2455,2302,0.7219614790429661,0.7371530772891907,0.015191598246224514,0.7271526001705031,0.741909633418585,0.014757033248081863
2456,2301,0.7106373063317998,0.7107886122546677,0.0001513059228679392,0.7166982350408955,0.7171157985363754,0.00041756349547994454
2457,2301,0.7261916019849768,0.7244180462805577,-0.0017735557044190609,0.7296685320705983,0.7283512699095995,-0.001317262160998811
2458,2300,0.7515417542302845,0.7545408470425766,0.002999092812292159,0.7565217391304347,0.7591304347826086,0.002608695652173809
2459,2301,0.7373688027260478,0.7361151939889823,-0.0012536087370654814,0.7448902281532502,0.7427120103314679,-0.002178217821782291
2460,2302,0.7562410295997064,0.745312348233309,-0.010928681366397353,0.7593691389599317,0.7480392156862744,-0.011329923273657339
2461,2301,0.7322978304433306,0.7348213173963299,0.00252348695299931,0.7392681876883342,0.7405596211795091,0.001291433491174887
2462,2302,0.732114637083603,0.7304369213737942,-0.0016777157098087914,0.7332651321398124,0.7323785166240409,-0.0008866155157715161
2463,2300,0.7488446632484166,0.7428405847120333,-0.006004078536383295,0.752608695652174,0.7460869565217392,-0.006521739130434856
2464,2300,0.7320262428140644,0.7243191790596432,-0.007707063754421206,0.7417391304347826,0.7343478260869566,-0.007391304347825978
2465,2300,0.7097364709575963,0.7127246890885638,0.0029882181309675016,0.7147826086956522,0.7165217391304348,0.0017391304347825765
2466,2299,0.7433335310843535,0.7477138785833298,0.004380347498976311,0.7472815107597716,0.7507641633728591,0.0034826526130875557
2467,2301,0.7162894019105701,0.7185456113701076,0.002256209459537528,0.7218811881188119,0.7240464916056822,0.0021653034868703847
2468,2300,0.7361988366875388,0.7373181222338075,0.0011192855462687223,0.7426086956521741,0.7434782608695651,0.0008695652173910107
2469,2299,0.7299567771495039,0.7256456049839867,-0.004311172165517241,0.7329336846728151,0.7285902503293806,-0.004343434343434427
2470,2301,0.7482293306203587,0.7474894644310163,-0.0007398661893424086,0.7526775721050365,0.7522384847180371,-0.00043908738699938166
2471,2302,0.7394238674549141,0.7382011674109338,-0.0012227000439802849,0.7428985507246376,0.7407246376811595,-0.0021739130434781373
2472,2302,0.7481481373204362,0.7579687719897059,0.009820634669269745,0.750323955669224,0.7598635976129582,0.009539641943734134
2473,2299,0.7122795683142457,0.7117968348036593,-0.00048273351058636393,0.7180939833113745,0.7167940272288098,-0.0012999560825647238
2474,2302,0.7445261455218489,0.7504728133969827,0.00594666787513376,0.7516794543904517,0.7568627450980392,0.005183290707587496
2475,2302,0.7346236198783113,0.730813495963588,-0.00381012391472324,0.7398209718670078,0.7354646206308612,-0.004356351236146638
2476,2298,0.7557330595808511,0.7523112588689045,-0.003421800711946643,0.7593256433007987,0.7558562555456965,-0.0034693877551021934
2477,2300,0.7623676071108954,0.7525555262240344,-0.009812080886860919,0.7626086956521737,0.7543478260869566,-0.0082608695652171
2478,2303,0.7408392160257122,0.7459944858955471,0.005155269869834833,0.7456352891515409,0.7508146897425073,0.005179400590966443
2479,2300,0.7344774011976088,0.7378067924509568,0.0033293912533479686,0.7404347826086956,0.743913043478261,0.003478260869565486
2480,2301,0.6856317948144669,0.6908774506574897,0.005245655843022834,0.6936246233318982,0.6975290572535514,0.003904433921653183
2481,2300,0.733128593681649,0.7298272775195604,-0.003301316162088508,0.7378260869565217,0.7339130434782608,-0.003913043478260936
2482,2301,0.755231343072669,0.7555054340317282,0.00027409095905917,0.7592595781317264,0.759685751183814,0.00042617305208758616
2483,2298,0.7423300993429057,0.7412193981802975,-0.001110701162608252,0.7470629991126885,0.7453416149068323,-0.0017213842058562134
2484,2302,0.7442343352646741,0.7524576513233153,0.008223316058641239,0.7471867007672636,0.7549872122762149,0.0078005115089513355
2485,2301,0.7437703346553941,0.7396805027750469,-0.004089831880347172,0.7501463624623332,0.745359448988377,-0.004786913473956211
2486,2303,0.7259936860143491,0.7267776235711918,0.0007839375568426954,0.7278598564795271,0.7282439848037147,0.0003841283241875493
2487,2299,0.7153451813028636,0.7142688584463488,-0.001076322856514822,0.7211989459815548,0.7190294246815986,-0.0021695212999561786
2488,2299,0.7385473847688714,0.7346288478343663,-0.003918536934505057,0.7441897233201581,0.7420333772507687,-0.0021563460693894143
2489,2302,0.7406899354384376,0.7413724591651893,0.0006825237267517048,0.745157715260017,0.7459846547314579,0.0008269394714409684
2490,2301,0.7275449733210805,0.7287357678625206,0.00119079454144011,0.7305768402927247,0.7323073611708996,0.0017305208781748238
2491,2300,0.7020910788220899,0.7053669742879957,0.003275895465905787,0.7056521739130435,0.7082608695652174,0.00260869565217392
2492,2300,0.738207556372762,0.7377585909200411,-0.00044896545272088417,0.7434782608695651,0.7430434782608697,-0.0004347826086954498
2493,2301,0.7354820046860034,0.7448344827882268,0.009352478102223394,0.7392638829100302,0.7483986224709428,0.009134739560912597
2494,2302,0.7197562927561877,0.7215627555712203,0.0018064628150326056,0.7224552429667521,0.7237425404944586,0.0012872975277065102
2495,2299,0.7045521979347865,0.6997481955465814,-0.004804002388205109,0.7094378568291613,0.7033552920509443,-0.006082564778217003
2496,2299,0.7327568175214741,0.7266158073386614,-0.006141010182812767,0.731629336846728,0.7259815546772069,-0.0056477821695211095
2497,2300,0.7155816619796819,0.714160329272492,-0.0014213327071899151,0.7173913043478263,0.7156521739130434,-0.0017391304347829095
2498,2302,0.7055956036881575,0.7037237672405096,-0.0018718364476479898,0.7090025575447569,0.7076811594202898,-0.001321398124467188
2499,2300,0.746218790002981,0.7512197505290332,0.005000960526052256,0.751304347826087,0.7543478260869566,0.003043478260869592
2500,2301,0.7464155775197991,0.7471232801322699,0.000707702612470773,0.7518941024537237,0.7523245802841154,0.00043047783039174004
2501,2301,0.7165706394836696,0.7241588898507981,0.007588250367128513,0.7223116659492035,0.7283814033577272,0.006069737408523679
2502,2299,0.7345842231271942,0.7376178302372318,0.0030336071100376394,0.74078612209047,0.7425208607817303,0.0017347386912602847
2503,2301,0.7227558976635445,0.7214462894647568,-0.0013096081987877817,0.7301205337925097,0.727503228583728,-0.002617305208781784
2504,2301,0.7408608786583551,0.744964217981748,0.004103339323392796,0.7479982780886784,0.7505983641842444,0.0026000860955660565
2505,2298,0.7262853024481908,0.7328273366491791,0.0065420342009883115,0.7293700088731145,0.7350488021295475,0.005678793256432946
2506,2301,0.7300814162104041,0.7232287283849222,-0.0068526878254818735,0.7348687042617305,0.7287731381833836,-0.006095566078346826
2507,2299,0.732317079901455,0.7365937280976083,0.004276648196153254,0.7425428194993412,0.7451471234079929,0.0026043039086517394
2508,2299,0.7217905738954721,0.7260470477993424,0.004256473903870295,0.7294554238032499,0.7333596837944664,0.0039042599912164633
2509,2301,0.7012864423615462,0.701149653099392,-0.00013678926215421328,0.7084072320275506,0.7075376668101593,-0.0008695652173913437
2510,2301,0.7539784459431971,0.7579300960889231,0.003951650145726071,0.7575204476969436,0.7618682737839002,0.004347826086956608
2511,2303,0.7341069338686397,0.7303516556708757,-0.0037552781977640004,0.7365175179400592,0.7321317011397214,-0.004385816800337783
2512,2299,0.7111588738499421,0.7109618570304931,-0.00019701681944905847,0.7181598594642074,0.717733860342556,-0.0004259991216513104
2513,2300,0.7646475397429612,0.7658238835378143,0.0011763437948530964,0.7682608695652173,0.7686956521739129,0.00043478260869556085
2514,2302,0.7450136463473968,0.7436134003930909,-0.0014002459543058787,0.7507502131287297,0.7494373401534528,-0.0013128729752769353
2515,2302,0.7173516332380613,0.7173788653125822,2.7232074520933125e-05,0.7229326513213981,0.7220289855072461,-0.0009036658141519105
2516,2299,0.6841187308064502,0.6963182728513206,0.012199542044870393,0.6937856829161178,0.7033552920509443,0.009569609134826518
2517,2299,0.7384988356419361,0.7340065563200632,-0.004492279321872905,0.7433552920509443,0.7381335090030743,-0.005221783047870021
2518,2301,0.7544505696025108,0.7583927667731242,0.003942197170613393,0.7566767111493758,0.7601377529057254,0.0034610417563495366
2519,2300,0.7531736781285246,0.7576735142673691,0.004499836138844415,0.7573913043478262,0.7613043478260869,0.003913043478260714
2520,2300,0.7555563651165309,0.7563411465967349,0.0007847814802039998,0.7604347826086958,0.7604347826086956,-2.220446049250313e-16
2521,2300,0.7645079304118549,0.7603404183202945,-0.00416751209156041,0.7678260869565218,0.7643478260869566,-0.003478260869565153
2522,2301,0.7433044644776352,0.7355551775527992,-0.0077492869248360075,0.7457899268187689,0.7388334050796384,-0.006956521739130528
2523,2301,0.7373987478255575,0.7435663917194187,0.006167643893861263,0.7413947481704694,0.7461687473095135,0.004773999139044194
2524,2302,0.7161836287177255,0.7187135068490386,0.0025298781313131125,0.7195566922421143,0.7221312872975278,0.0025745950554135755
2525,2300,0.7321229460178107,0.7246487951018582,-0.007474150915952493,0.7378260869565217,0.7308695652173912,-0.006956521739130528
2526,2299,0.7201074083695864,0.7143556985049182,-0.00575170986466822,0.7250812472551603,0.7181203337725077,-0.006960913482652598
2527,2301,0.6920994607253155,0.6981381846670027,0.006038723941687252,0.7005811450710289,0.7053594489883771,0.004778303917348237
2528,2301,0.7039497905537381,0.7029023384441851,-0.0010474521095529266,0.7092552733534224,0.7066508824795522,-0.0026043908738702104
2529,2301,0.72144010701958,0.7198010526841674,-0.0016390543354125597,0.7283986224709429,0.7257856220404648,-0.002613000430478074
2530,2300,0.7445426759793656,0.7420734124734792,-0.0024692635058863877,0.7521739130434781,0.7499999999999999,-0.0021739130434782483
2531,2302,0.7194958268111534,0.7246832996539211,0.00518747284276766,0.7233333333333334,0.728533674339301,0.005200341005967668
2532,2300,0.7461525544526164,0.7546257335674598,0.008473179114843354,0.7508695652173915,0.7582608695652174,0.007391304347825978
2533,2301,0.7347030252853644,0.7336472718855644,-0.001055753399799908,0.739276797244942,0.7379681446405509,-0.0013086526043910585
2534,2299,0.7594027331149164,0.7638937615813578,0.004491028466441449,0.7655072463768116,0.7689855072463768,0.003478260869565264
2535,2302,0.7482642979408451,0.7520582676237433,0.003793969682898135,0.7511423699914748,0.7541687979539643,0.0030264279624895307
2536,2300,0.7047842338710674,0.7192278168417685,0.014443582970701141,0.7126086956521739,0.7252173913043478,0.012608695652173929
2537,2302,0.6976119475364583,0.7029868538537075,0.0053749063172492395,0.7078005115089515,0.7116965046888322,0.0038959931798806524
2538,2296,0.7294915499494424,0.7295083877540702,1.68378046278006e-05,0.7367028985507247,0.7362862318840581,-0.0004166666666666208
2539,2301,0.7227175068652418,0.72515993010865,0.002442423243408154,0.7292509685751184,0.7318682737839003,0.002617305208781895
2540,2301,0.7093595375452828,0.7089556800621055,-0.00040385748317728343,0.7131726216099871,0.7122987516142918,-0.0008738699956952756
2541,2300,0.7386091794148126,0.7362352886575244,-0.0023738907572882217,0.7456521739130436,0.7421739130434782,-0.003478260869565375
2542,2301,0.7218791694029317,0.72557956169819,0.0037003922952583146,0.7283986224709428,0.7314334911752046,0.0030348687042618394
2543,2299,0.7499406287580052,0.7467732939215351,-0.003167334836470026,0.7533772507685551,0.7494554238032498,-0.003921826965305297
2544,2300,0.7737820632880299,0.7723656738065748,-0.0014163894814550604,0.7756521739130433,0.7743478260869565,-0.0013043478260867936
2545,2301,0.7081274579934227,0.7132945229696243,0.005167064976201563,0.7175505811450711,0.7223288850624192,0.004778303917348126
2546,2298,0.7309110156947473,0.7245286072702602,-0.006382408424487007,0.7393877551020407,0.7324312333629104,-0.006956521739130306
2547,2298,0.7551839140197838,0.7524246843896847,-0.0027592296300991137,0.7624489795918368,0.7598491570541259,-0.0025998225377108497
2548,2299,0.7462531838610683,0.7445396683819504,-0.0017135154791179108,0.7538559508124727,0.7521212121212121,-0.0017347386912606177
2549,2300,0.7331119931394134,0.7354669064504376,0.0023549133110241094,0.7378260869565217,0.74,0.0021739130434782483
2550,2301,0.6960491991265344,0.7028962460203698,0.006847046893835418,0.7040981489453294,0.7101635815755488,0.006065432630219414
2551,2301,0.7034668193484982,0.7073767532389783,0.003909933890480111,0.7084674989238056,0.7110632802410675,0.0025957813172619026
2552,2301,0.7565297500753236,0.7573095450206094,0.0007797949452857944,0.7601549720189409,0.7610116229014205,0.0008566508824796593
2553,2301,0.717940919532548,0.7205431904926026,0.002602270960054609,0.7244855789926818,0.7257856220404648,0.0013000430477829727
2554,2301,0.7485237566308638,0.7497692837839687,0.0012455271531048862,0.7518510546706846,0.7531510977184676,0.0013000430477829727
2555,2299,0.7328931432191252,0.733678929593069,0.0007857863739437754,0.736381203337725,0.736376811594203,-4.391743522069724e-06
2556,2299,0.7448568191365688,0.7467232515558078,0.0018664324192390058,0.7494861660079052,0.7507905138339922,0.0013043478260870156
2557,2299,0.7537009259562298,0.7449186505020176,-0.008782275454212285,0.7590250329380762,0.7512165129556433,-0.0078085199824329266
2558,2300,0.7409061699155896,0.7444401130053445,0.003533943089754965,0.7447826086956522,0.747826086956522,0.003043478260869814
2559,2300,0.7457703159586443,0.7498437237652115,0.004073407806567175,0.7500000000000001,0.7521739130434785,0.0021739130434783593
2560,2301,0.7442001928310803,0.7502915697794812,0.006091376948400895,0.7496728368489023,0.7557554885923375,0.006082651743435252
2561,2300,0.7373009207048938,0.7347671731262213,-0.0025337475786725294,0.7400000000000001,0.7369565217391304,-0.003043478260869703
2562,2299,0.7670448040112771,0.772323399041435,0.005278595030157929,0.7707729468599035,0.7751207729468597,0.004347826086956164
2563,2301,0.7226187951750781,0.7336174624730397,0.010998667297961617,0.730990099009901,0.7418510546706846,0.0108609556607836
2564,2299,0.7333410145053195,0.7386310084605947,0.005289993955275185,0.7407070707070708,0.7459244620114184,0.005217391304347618
2565,2301,0.7639263696128047,0.7626672485946426,-0.0012591210181620571,0.7666853207059836,0.7653723633232891,-0.0013129573826945462
2566,2299,0.740358463321085,0.7390513731149883,-0.0013070902060967615,0.7459947299077735,0.743816425120773,-0.00217830478700054
2567,2302,0.7141058571454504,0.713321822417827,-0.0007840347276233395,0.7238448422847398,0.722540494458653,-0.0013043478260867936
2568,2301,0.7381240297014731,0.7383923213135651,0.0002682916120920753,0.7453034868704261,0.7448730090400345,-0.000430477830391629
2569,2298,0.758440856983311,0.756960138829595,-0.0014807181537159764,0.7590150842945873,0.7572759538598047,-0.0017391304347825765
2570,2298,0.7456725301229751,0.742094797422574,-0.0035777327004010706,0.7488819875776397,0.7453771073646849,-0.0035048802129548084
2571,2300,0.7553946185787923,0.7540118284192395,-0.0013827901595527825,0.7608695652173914,0.7586956521739132,-0.0021739130434781373
2572,2302,0.7338554021116171,0.7342691575181365,0.00041375540651933385,0.7381756180733163,0.7381670929241263,-8.525149190030668e-06
2573,2298,0.7374965769881685,0.7388932166854608,0.0013966396972923123,0.7410825199645076,0.7424046140195208,0.0013220940550132676
2574,2301,0.7443609371117259,0.7544855990858382,0.010124661974112326,0.7492681876883338,0.7579638398622471,0.008695652173913326
2575,2300,0.718900412472432,0.7200763974816254,0.0011759850091934698,0.7269565217391304,0.7273913043478263,0.0004347826086958939
2576,2303,0.7361055190604446,0.7395219442527788,0.003416425192334205,0.7418868720979317,0.7457745884339384,0.003887716336006708
2577,2301,0.7151871178038369,0.7086847626618953,-0.00650235514194164,0.7236160137752906,0.7166508824795522,-0.0069651312957383915
2578,2301,0.7206840113742735,0.7189554657712349,-0.0017285456030385893,0.7253293155402495,0.7240206629358588,-0.0013086526043907254
2579,2300,0.7276761951317056,0.7265720374177479,-0.0011041577139576653,0.7360869565217392,0.7343478260869567,-0.0017391304347824654
2580,2300,0.7642744385748699,0.7563095996746345,-0.00796483890023536,0.7669565217391304,0.7595652173913043,-0.007391304347826089
2581,2301,0.7476888987196861,0.7517543420235601,0.004065443303873928,0.7483641842445113,0.7527034007748602,0.004339216530348855
2582,2299,0.7246956053338309,0.7283179248478399,0.0036223195140089315,0.7325296442687749,0.7347079490557751,0.002178304787000207
2583,2299,0.7133859701964146,0.7130182776843906,-0.0003676925120239538,0.7172946859903382,0.7159903381642512,-0.0013043478260870156
2584,2300,0.7159496403227051,0.7193300569660737,0.0033804166433685223,0.7208695652173912,0.7234782608695652,0.002608695652174031
2585,2298,0.7664373273022874,0.769480515695542,0.00304318839325457,0.7680656610470276,0.7702484472049689,0.002182786157941319
2586,2301,0.7105910980946062,0.7044458828837743,-0.006145215210831889,0.7171803702109342,0.7106500215238916,-0.006530348687042609
2587,2299,0.7396839571101286,0.7393159232932275,-0.00036803381690109216,0.745542380324989,0.7446728151075976,-0.0008695652173913437
2588,2302,0.7584943542778658,0.7614010863623689,0.002906732084503094,0.7624552429667518,0.7637425404944587,0.0012872975277068432
2589,2300,0.7265807787627854,0.7292450316620156,0.002664252899230224,0.7352173913043478,0.7382608695652174,0.003043478260869592
2590,2302,0.7586737526932457,0.766138558106281,0.0074648054130352914,0.7593179880647913,0.767544757033248,0.008226768968456644
2591,2300,0.7197026178516763,0.7237650503648324,0.004062432513156078,0.7239130434782609,0.7265217391304348,0.00260869565217392
2592,2299,0.7405222557261237,0.7414770898121369,0.0009548340860131566,0.7442863416776461,0.7447167325428196,0.0004303908651734911
2593,2302,0.7354680899358581,0.7373590175781469,0.00189092764228882,0.7403410059676044,0.7416368286445013,0.001295822676896874
2594,2300,0.7356050962691493,0.7377444326871566,0.0021393364180073426,0.7408695652173912,0.7430434782608696,0.0021739130434783593
2595,2300,0.7274773105956329,0.7346362268706566,0.00715891627502363,0.7291304347826086,0.736521739130435,0.007391304347826311
2596,2301,0.7247957074927536,0.7283368823307745,0.0035411748380209662,0.7279552303056392,0.7301162290142057,0.002160998708566453
2597,2300,0.7333926421873973,0.737189358451908,0.0037967162645107244,0.7404347826086957,0.742608695652174,0.0021739130434783593
2598,2301,0.7460797448972727,0.7502405101560307,0.00416076525875797,0.7540206629358588,0.7579423159707275,0.0039216530348686884
2599,2300,0.7457811869859279,0.7509350652361593,0.005153878250231392,0.7504347826086956,0.7552173913043478,0.0047826086956522795
2600,2300,0.740401599874545,0.744856146680894,0.004454546806348936,0.7443478260869566,0.7482608695652174,0.003913043478260825
2601,2301,0.7601352497206669,0.7578906590644926,-0.002244590656174328,0.7614894532931554,0.7588721480843735,-0.002617305208781895
2602,2299,0.7406830178699374,0.7344486830109646,-0.006234334858972845,0.7442424242424244,0.7377250768555116,-0.006517347386912786
2603,2300,0.727826286052558,0.7291206758810163,0.0012943898284583089,0.7360869565217389,0.7356521739130434,-0.00043478260869556085
2604,2298,0.7378063044160584,0.7426729298860534,0.004866625469994945,0.7431943212067437,0.7479858030168588,0.004791481810115128
2605,2300,0.7596009202040864,0.7549375827496759,-0.004663337454410499,0.7647826086956523,0.7608695652173914,-0.003913043478260936
2606,2299,0.7491166540795262,0.7460490503663039,-0.0030676037132223444,0.7568686868686868,0.7529512516469039,-0.0039174352217828945
