bootstrap,hog_macro_f1,hog_ra14_macro_f1,delta_macro_f1,hog_balanced_accuracy,hog_ra14_balanced_accuracy,delta_balanced_accuracy
808,0.6720348004951201,0.6726379799521405,0.0006031794570203752,0.6776365592785442,0.678278381224714,0.000641821946169796
809,0.6482584739468497,0.6483498388975695,9.136495071981887e-05,0.6547633521554385,0.6542995526698998,-0.0004637994855386518
810,0.6408909009071776,0.639360704704023,-0.0015301962031546434,0.6488982338565348,0.6473313225070146,-0.0015669113495201392
811,0.6381210248794744,0.6370311197373593,-0.001089905142115155,0.6487244951695079,0.6465951752141011,-0.002129319955406772
812,0.6554423683737102,0.6540150398041988,-0.0014273285695113325,0.6645899046920848,0.6634833421724788,-0.001106562519605947
813,0.650654021791805,0.6502274803021514,-0.00042654148965359795,0.6574597457097898,0.657018375485811,-0.00044137022397883197
814,0.6393202246540914,0.6419690185332457,0.0026487938791542875,0.6472552126463631,0.6494187737229676,0.0021635610766045366
815,0.6437537160404615,0.6449273206770998,0.0011736046366382924,0.6501390035085688,0.6510773164034035,0.000938312894834703
816,0.6070233466186981,0.6058923494825149,-0.0011309971361831428,0.6214524104882473,0.6204568963405592,-0.0009955141476880591
817,0.6110040561380755,0.6114599796518807,0.0004559235138051898,0.6204194231543328,0.6220306742221056,0.001611251067772712
818,0.6115449551629866,0.6124890538533326,0.0009440986903460624,0.6132541218300245,0.6142628413713527,0.0010087195413281957
819,0.6283017696064388,0.6285688049739248,0.00026703536748595713,0.641855206076017,0.6419570004169417,0.00010179434092472128
820,0.6556017754703671,0.6560220650152878,0.00042028954492068227,0.668894975409416,0.6691885465725523,0.00029357116313633025
821,0.6454190836046751,0.6473681939131363,0.0019491103084611217,0.6537373594784662,0.6563877766941009,0.0026504172156346373
822,0.6428759574208784,0.6447213673663673,0.001845409945488874,0.6589635125358545,0.6605043629897484,0.0015408504538938494
823,0.6542789740271912,0.6552381812605848,0.0009592072333935997,0.6709403862339106,0.6722842597516973,0.0013438735177866423
824,0.614749019636716,0.6158774430760758,0.0011284234393598158,0.646818981167467,0.6479024870335818,0.00108350586611472
825,0.6713209628971369,0.6750236510866897,0.003702688189552772,0.6840604464310008,0.6876018964558268,0.003541450024825976
826,0.6246151313393018,0.6226152624356319,-0.001999868903669877,0.6301964868131433,0.6273284611190307,-0.002868025694112597
827,0.6057332834625803,0.6041536211708141,-0.001579662291766204,0.6147729243381417,0.6137515905994166,-0.0010213337387250387
828,0.6270755843605758,0.6279191644720873,0.0008435801115115327,0.6405045372202304,0.6411468297103489,0.0006422924901184901
829,0.6320900469279352,0.6339060755581163,0.0018160286301810435,0.6473877668180626,0.649739702322172,0.0023519355041093926
830,0.643740879014951,0.6438706405307133,0.00012976151576227224,0.6561669203115059,0.6556683005737556,-0.0004986197377503387
831,0.6523029292124185,0.653965082532423,0.0016621533200045224,0.6759536157634092,0.6773208873097089,0.0013672715462996754
832,0.6313357026800307,0.6314449992832988,0.0001092966032680831,0.6325902708286238,0.6325949159419646,4.645113340751017e-06
833,0.6445163480967923,0.647664291515765,0.0031479434189727318,0.6463049404501262,0.6495347541147224,0.0032298136645961817
834,0.6138590034443628,0.616753479322862,0.0028944758784991143,0.6306350672835941,0.6334567986922821,0.002821731408688022
835,0.6730987538859244,0.6757384323819103,0.0026396784959858977,0.677994705921377,0.6807955101895726,0.0028008042681956224
836,0.6101269030808514,0.6109762601906656,0.0008493571098142638,0.6305063149055606,0.631613203186362,0.0011068882808014102
837,0.6367903104652295,0.6393045427943239,0.0025142323290944235,0.647029966694289,0.6500289001280051,0.0029989334337160445
838,0.6410200995312656,0.6444310009217533,0.0034109013904877195,0.654794207865296,0.6586122014658983,0.0038179936006023096
839,0.6390012775440008,0.6441149566658251,0.005113679121824255,0.6475534035444521,0.6518074466028431,0.004254043058390944
840,0.6156947506426692,0.6178202942241532,0.0021255435814839796,0.6250942700734899,0.6268222522362548,0.0017279821627648184
841,0.6412205365441985,0.6443997246567857,0.003179188112587217,0.6548097423276289,0.6581901300558427,0.0033803877282138073
842,0.6321349258244993,0.6328358179316959,0.0007008921071965935,0.6553304997265473,0.6557723404944751,0.00044184076792774807
843,0.6444318797286095,0.645498501625143,0.001066621896533504,0.6560423283532528,0.6576466660445469,0.0016043376912940888
844,0.64809381356743,0.6512294891712547,0.0031356756038246614,0.6664437629553909,0.6694408142133118,0.002997051257920935
845,0.632276133532839,0.6336797415346319,0.0014036080017929553,0.6415677375190936,0.6427323337923855,0.0011645962732919068
846,0.6418234211333095,0.6450699602034367,0.0032465390701271746,0.6527262140221596,0.6550436429700233,0.0023174289478636867
847,0.6375676213962381,0.6358837797876403,-0.0016838416085978025,0.6682393852823605,0.667412072498526,-0.0008273127838345218
848,0.6250218393507019,0.6258948893824199,0.0008730500317180034,0.6358966395777135,0.636840285303968,0.0009436457262544939
849,0.6524392014526493,0.6533346578795013,0.0008954564268519594,0.6711989225608151,0.6714922282889034,0.0002933057280882778
850,0.6418072779460245,0.6430645349687719,0.0012572570227473712,0.6587529461502801,0.6603438552411892,0.0015909090909090873
851,0.6270249342036589,0.6267197044337558,-0.0003052297699031037,0.6451921258279046,0.6446467284858322,-0.0005453973420724845
852,0.6382566727999887,0.6411353193871837,0.002878646587195055,0.6465504180109201,0.6494610460302437,0.0029106280193236245
853,0.6377478420497762,0.6358900003551693,-0.0018578416946068987,0.6547288830183566,0.6533555220797783,-0.0013733609385783163
854,0.6212318087418712,0.6222780926697254,0.001046283927854219,0.6322071984195302,0.6338728920609272,0.0016656936413970147
855,0.6653785327044621,0.6651612693825711,-0.0002172633218909814,0.6803575930454268,0.6801862728197587,-0.00017132022566801464
856,0.6315039011695491,0.6290635591167861,-0.0024403420527630004,0.6418107802803845,0.6390350692054407,-0.0027757110749437874
857,0.6248806612567678,0.6262700696328786,0.00138940837611079,0.64048036530787,0.6416328842864758,0.0011525189786057988
858,0.6276105302433426,0.6269212279961742,-0.0006893022471683441,0.640072366455536,0.6388818902650597,-0.0011904761904762973
859,0.6703401149250602,0.6714714441342394,0.0011313292091792437,0.6817213766916964,0.683114247106306,0.0013928704146095594
860,0.6554965435087745,0.6557365608905174,0.00024001738174284082,0.6647804809541541,0.6654223511612417,0.0006418702070876137
861,0.6323831310330725,0.6345119622292091,0.0021288311961366047,0.6519466805724194,0.6529806224759267,0.0010339419035072517
862,0.6348571439406624,0.6357378958350438,0.0008807518943814152,0.6563187529092824,0.6574052871479905,0.0010865342387080812
863,0.6313197593248802,0.6334240722419677,0.0021043129170875696,0.6416536886492796,0.645228826214187,0.003575137564907349
864,0.6521560160023006,0.6515549550761334,-0.0006010609261671851,0.6610235175452567,0.6605197218240697,-0.0005037957211869726
865,0.6190867051959238,0.6209872582071467,0.0019005530112229385,0.6406102585136584,0.6416656282646802,0.0010553697510218285
866,0.6821317883037311,0.6829015909977264,0.0007698026939952918,0.6869054269118207,0.6875824104852237,0.0006769835734030671
867,0.6224939278167149,0.6212843540339382,-0.0012095737827766406,0.6420572867063677,0.6409607021315223,-0.001096584574845405
868,0.6338101376149714,0.6326602048493845,-0.0011499327655869473,0.6475077025844288,0.646555321632048,-0.0009523809523808158
869,0.6434573252099937,0.6471114147011344,0.003654089491140766,0.650213877946559,0.6530954890890397,0.0028816111424806445
870,0.6513791286484837,0.6521731714578615,0.0007940428093777818,0.6517198872035463,0.6513018270028774,-0.0004180602006689238
871,0.6472138656286266,0.6469548395380101,-0.0002590260906164543,0.666050796587647,0.6660600868143285,9.290226681502034e-06
872,0.6353022554396653,0.6363433840577306,0.001041128618065268,0.6441220404327822,0.6457739754542823,0.0016519350215000728
873,0.6200251078517037,0.6190588342675367,-0.00096627358416701,0.6372571706710287,0.6358591845991295,-0.0013979860718992265
874,0.6365518312613235,0.6358407760603615,-0.0007110552009620408,0.6447704951932224,0.6442810329646297,-0.0004894622285926964
875,0.5989052378665366,0.6007523624642852,0.0018471245977486062,0.6206364054306855,0.6225647910547234,0.0019283856240378539
876,0.6549496712071429,0.6549928619479048,4.319074076197804e-05,0.6618067553320167,0.6622777698247704,0.00047101449275366303
877,0.6587062648535437,0.657636534255989,-0.0010697305975546634,0.6711205312867661,0.6694979509685336,-0.0016225803182324805
878,0.6521536637206208,0.6524638909524589,0.00031022723183815604,0.6623112562424157,0.6631721948207455,0.0008609385783298062
879,0.6253446801908021,0.6244116323694145,-0.0009330478213875892,0.6380098524663742,0.6366293247814987,-0.00138052768487551
880,0.6509689525427406,0.6503778100175298,-0.0005911425252107527,0.6648723395307246,0.6639692872689766,-0.0009030522617479164
881,0.6068293182095205,0.606732849411342,-9.646879817848397e-05,0.6206958547154782,0.6202225840248162,-0.00047327069066194216
882,0.644757681498508,0.6447978561603681,4.017466186012619e-05,0.6619700237800427,0.6610144576070852,-0.000955566172957445
883,0.656565806127083,0.659529638235259,0.0029638321081759678,0.6636850845410628,0.666999439268461,0.003314354727398161
884,0.6045991650831688,0.6071272289932959,0.002528063910127054,0.6168209995609181,0.6190031471235006,0.0021821475625825038
885,0.6463359868770612,0.6483058133170675,0.001969826440006317,0.6630676630133151,0.6656103558277472,0.0025426928144320904
886,0.6204241086626049,0.6215844268827876,0.001160318220182699,0.632218919887832,0.6336368256535639,0.001417905765731975
887,0.6357333827794023,0.6357191545892672,-1.4228190135079366e-05,0.64636005050647,0.6463169173111628,-4.3133195307243355e-05
888,0.6331755863970817,0.6335775976064852,0.00040201120940352997,0.6455387806474762,0.6462216967651749,0.000682916117698773
889,0.6069311347415646,0.6072008932751737,0.0002697585336091102,0.6167310577471258,0.6170151577051387,0.00028409995801292887
890,0.6241068493913019,0.6253204236895806,0.00121357429827873,0.6386485081516138,0.6401038221612756,0.0014553140096618122
891,0.6409139958690361,0.643747314184943,0.002833318315906941,0.6516449403358667,0.6542639879549144,0.002619047619047632
892,0.6814295054158945,0.6807633899437969,-0.0006661154720976059,0.6907075075664124,0.6899299155931683,-0.0007775919732441183
893,0.6456718028101173,0.6450851344356869,-0.0005866683744303325,0.657378130747696,0.6576726912596478,0.00029456051195175803
894,0.642894648011073,0.642320105656936,-0.0005745423541370087,0.6509365461310334,0.6500613343862562,-0.0008752117447771157
895,0.6454732917099718,0.6466839155661807,0.0012106238562088478,0.6593916763765535,0.6597694628412966,0.00037778646474306843
896,0.6557005307108851,0.6578700522916128,0.0021695215807276957,0.6891006899020901,0.6906926366027324,0.0015919467006423327
897,0.6071541933581249,0.6068584816483994,-0.0002957117097255324,0.6209624830237168,0.6206021549459975,-0.0003603280777193518
898,0.6260081897889826,0.6275464421136866,0.0015382523247039481,0.6318482386225042,0.6332096791143794,0.0013614404918752543
899,0.6483517610781423,0.6488679595383016,0.0005161984601592673,0.6653122695443873,0.6657811364262978,0.0004688668819105013
900,0.6494443705088982,0.6495980951679352,0.00015372465903695787,0.6622382900404272,0.6620747760182174,-0.0001635140222098208
901,0.639537785566509,0.6391818393199529,-0.00035594624655610474,0.661712203382684,0.6617127234575747,5.200748907085995e-07
902,0.6408073477278277,0.6404859968301407,-0.0003213508976869228,0.6524862796528235,0.6522637364954977,-0.0002225431573257275
903,0.6300654769517131,0.6317362970228232,0.0016708200711100796,0.6425884341805058,0.6443424289779788,0.0017539947974729575
904,0.6226399946487662,0.6252207015609814,0.002580706912215236,0.6392226093335629,0.6407124962582322,0.001489886924669337
905,0.6312996960753557,0.6312083242995284,-9.137177582729805e-05,0.6437889582710554,0.6435787337130049,-0.0002102245580505313
906,0.6501334504907514,0.6493099805002758,-0.000823469990475667,0.6589983120034272,0.6589242243973703,-7.408760605687181e-05
907,0.6323959999699833,0.6354005707663639,0.0030045707963806123,0.6397368947183367,0.6430256349635988,0.003288740245262045
908,0.669800662008394,0.6707045120836994,0.0009038500753053569,0.6733332733620457,0.6743281324387462,0.000994859076700494
909,0.6330347053548726,0.636488918876993,0.0034542135221203862,0.6402424783359449,0.6432658800549989,0.0030234017190539086
910,0.6391068235433061,0.6381468752571928,-0.0009599482861132325,0.648701668175537,0.6476704530138869,-0.0010312151616500564
911,0.6181858902686395,0.6195544450111995,0.0013685547425600353,0.6299278387500056,0.6310955538851121,0.0011677151351064952
912,0.6146558628198097,0.614002214151067,-0.0006536486687426235,0.6314745166895378,0.6307777496884229,-0.000696767001114873
913,0.6305329758139688,0.6296506294332351,-0.0008823463807337006,0.6459756094042484,0.6446729869059736,-0.0013026224982747303
914,0.6633401719528381,0.6622056844491965,-0.0011344875036416457,0.6783764369236701,0.6766645980379182,-0.0017118388857518818
915,0.6426772722630559,0.6441809464022176,0.001503674139161637,0.6515242867864351,0.653422818774481,0.001898531988045904
916,0.6229914295526445,0.6230115345066991,2.010495405457835e-05,0.6334640419966506,0.6334726686357119,8.626639061315444e-06
917,0.6372522112261944,0.6384821044589716,0.0012298932327772238,0.6509033201869806,0.6516710910634471,0.0007677708764665114
918,0.6394190320062666,0.6403548090750092,0.0009357770687425937,0.6456961357600646,0.6462278504222142,0.0005317146621496294
919,0.6318494668623796,0.6359813943185936,0.004131927456213935,0.6452177814855957,0.6486684853710822,0.003450703885486517
920,0.6528768816402597,0.6550609539390734,0.0021840722988136774,0.6603421847814215,0.6625589173242409,0.0022167325428193996
921,0.6383300172827014,0.6411198626859634,0.0027898454032619924,0.6554584751323882,0.6582709163143946,0.002812441182006409
922,0.6321802922248371,0.6354002272891115,0.0032199350642744262,0.6441056513201515,0.6473106553243883,0.0032050040042367334
923,0.6349759897232026,0.6389006943192564,0.003924704596053874,0.6444409384307084,0.6482178378597816,0.0037768994290732216
924,0.6355543020577167,0.6336771562118063,-0.0018771458459103663,0.6459749966225611,0.643790357590096,-0.00218463903246513
925,0.6311454042679883,0.6313010762802637,0.0001556720122753985,0.6406060080648555,0.6407616012639269,0.00015559319907143543
926,0.6101720689963859,0.6136862727895483,0.0035142037931624737,0.6260372614228233,0.6298709398217192,0.0038336783988958123
927,0.648819400910081,0.650895259359718,0.0020758584496370913,0.661325549153167,0.6621915068669508,0.0008659577137838381
928,0.6452377487682466,0.6465017244044295,0.001263975636182968,0.6562076682806497,0.6575585516967504,0.0013508834161006789
929,0.6502566274223696,0.6513484084643547,0.0010917810419851515,0.6558533495490017,0.6560391540826324,0.00018580453363070681
930,0.6503260765026937,0.6521900660647014,0.0018639895620077285,0.6622798702841468,0.6642812505463965,0.002001380262249719
931,0.6181634342083937,0.6191489675062328,0.0009855332978391251,0.6250579919735957,0.6267905347930951,0.0017325428194994164
932,0.6353158429045126,0.6353144412162139,-1.4016882986522816e-06,0.645650286597901,0.6452297288947346,-0.00042055770316640206
933,0.6491921574227375,0.6499070458610114,0.0007148884382739418,0.6590027605244996,0.6598108413325805,0.0008080808080809243
934,0.6507641208220005,0.6510603480145387,0.00029622719253818985,0.6673947875975529,0.6672845898243117,-0.00011019777324117186
935,0.6439134376448498,0.6434741894955276,-0.00043924814932216893,0.6569106738671956,0.6566259947781687,-0.00028467908902685135
936,0.6392212018699127,0.6405904257400835,0.0013692238701707993,0.6530845423402969,0.6549996562119325,0.0019151138716355653
937,0.6239017006526995,0.6214281777705204,-0.002473522882179058,0.6366456972978713,0.6339756861495992,-0.0026700111482721445
938,0.6456678692880006,0.6446922866160557,-0.0009755826719448635,0.6551453679171071,0.653888267529572,-0.001257100387535126
939,0.631311375803369,0.6326018188796887,0.0012904430763196473,0.6458855536538289,0.6477990387194879,0.0019134850656589153
940,0.6544178273338938,0.656255228942856,0.0018374016089622858,0.6695591833187742,0.670791723157452,0.0012325398386777708
941,0.6138432191084394,0.6127265734930961,-0.0011166456153433035,0.6247769238893729,0.6236899673676338,-0.0010869565217390686
942,0.660020948766418,0.6602285360934966,0.0002075873270785955,0.669283197839015,0.6695488983221068,0.00026570048309182415
943,0.6262536704583556,0.6272818569539809,0.001028186495625305,0.6322875861512225,0.633474346251026,0.0011867600998035632
944,0.6222262364655708,0.6220290162893362,-0.00019722017623469146,0.6312861807325468,0.6312137169644307,-7.246376811609334e-05
945,0.6302550603263836,0.6327277060549172,0.0024726457285336734,0.6393791005577663,0.6414443179490706,0.002065217391304386
946,0.6799342200504697,0.684761577465923,0.0048273574154533705,0.6869819371449807,0.691971054308011,0.004989117163030299
947,0.633443283230099,0.6357802145217013,0.0023369312916022844,0.6547508462676161,0.6569331205151078,0.0021822742474916224
948,0.6310261443545446,0.6313546700595274,0.0003285257049827628,0.6467361102780931,0.6471777941980378,0.000441683919944702
949,0.6600778980721017,0.6650432712140442,0.004965373141942453,0.6678689171805114,0.6728519775983544,0.0049830604178429105
950,0.6405073044612913,0.6432121722199586,0.0027048677586672953,0.6507583906851391,0.6536862719825857,0.0029278812974465884
951,0.6225873557153342,0.6263826956949474,0.0037953399796132326,0.6426543424761806,0.6457613718491946,0.003107029373013992
952,0.6160209462216543,0.6180745348608828,0.002053588639228554,0.6343030520204432,0.6359993629558847,0.0016963109354414252
953,0.6053073711760824,0.6069302498486027,0.0016228786725203115,0.6303540541584021,0.6321707157576723,0.0018166615992701862
954,0.6282735577700731,0.6286935607284874,0.00042000295841426727,0.6317507489108837,0.6321734542248933,0.0004227053140096748
955,0.6300336028180805,0.6330960775641568,0.003062474746076238,0.6369977311949493,0.6399096139981364,0.0029118828031871047
956,0.636440059887682,0.6371958375729166,0.0007557776852346043,0.6489555556691107,0.6495370394027683,0.0005814837336576284
957,0.6277522974012404,0.6274239727350528,-0.00032832466618759604,0.6297946810223024,0.6298671447904184,7.246376811598232e-05
958,0.6518118037645086,0.6526315085317743,0.0008197047672656721,0.6612432704414651,0.6618852492356178,0.00064197879415262
959,0.6381926204155272,0.638432327544903,0.00023970712937582128,0.6523397302663753,0.6524545912508015,0.00011486098442625714
960,0.6291664002836919,0.629773289902472,0.0006068896187801931,0.6396355531035745,0.6399319957913214,0.00029644268774697835
961,0.6279404206365103,0.6285997910521615,0.0006593704156511171,0.6398718560039878,0.6411762038300746,0.0013043478260867936
962,0.6469707201984705,0.6472046309958156,0.0002339107973451382,0.6742613693092916,0.674949775106393,0.0006884057971013879
963,0.6420750192052521,0.6427240256598906,0.000649006454638501,0.6562330180154742,0.6573751850272065,0.001142167011732309
964,0.6375079999694488,0.6383469369994752,0.0008389370300263543,0.6498562710872285,0.6504604495174938,0.0006041784302652786
965,0.6521439602213565,0.6534948264283106,0.0013508662069541266,0.6555156762485295,0.656952210728542,0.0014365344800125746
966,0.6176575762170886,0.6194349193453349,0.0017773431282462893,0.6305047830642738,0.631950764618951,0.0014459815546772337
967,0.632585480092645,0.6339327174514667,0.0013472373588216957,0.6454360164918377,0.6476720413365582,0.002236024844720519
968,0.6502776046403904,0.6532664680778422,0.0029888634374517498,0.6633718359832238,0.6666792893993729,0.003307453416149131
969,0.6666219988502348,0.6653907305424818,-0.0012312683077529973,0.6792617153242458,0.678068102174111,-0.0011936131501348868
970,0.6647962916525056,0.6642081207902897,-0.0005881708622159643,0.6823410014939252,0.6817431090482067,-0.0005978924457185064
971,0.6674362465428048,0.6688119488478839,0.0013757023050791073,0.675853033025493,0.6771297756065835,0.001276742581090451
972,0.6709168157096919,0.6718597487548156,0.0009429330451237172,0.6737931929968792,0.6749001476364426,0.00110695463956334
973,0.6441434749892221,0.6463932202583674,0.0022497452691453423,0.6538990370737285,0.6568465846951893,0.0029475476214607665
974,0.6477808352731962,0.649212258004935,0.0014314227317387962,0.6624874819288575,0.663669693437156,0.0011822115082984475
975,0.661307883286563,0.6602091297411968,-0.001098753545366149,0.6677664434929058,0.6668464214859273,-0.0009200220069784937
976,0.6606238963342045,0.6613149265557925,0.0006910302215880071,0.6767276322711104,0.6759324129976304,-0.0007952192734800301
977,0.6719121489174585,0.6717807789135926,-0.00013137000386598263,0.6937804203167276,0.6940790588762359,0.00029863855950829077
978,0.6393484360706438,0.6420022778476623,0.0026538417770184397,0.6506327151576434,0.6529838060956911,0.0023510909380476397
979,0.6605513555233912,0.6623911804672922,0.0018398249439010028,0.6685637347510022,0.6710224354705725,0.002458700719570328
980,0.628588842592719,0.63283840892585,0.004249566333131005,0.6423404912592513,0.6469320591116887,0.004591567852437417
981,0.6348197559930566,0.6360172257815875,0.0011974697885308583,0.6469559580241523,0.6477739202551579,0.0008179622310056089
982,0.6459208729064471,0.6504528874729586,0.004532014566511533,0.6626770339897968,0.6665305114302307,0.00385347744043385
983,0.6347454141588322,0.6337900913427125,-0.0009553228161197636,0.6485776043374485,0.6474578665872759,-0.0011197377501726002
984,0.6157802718375721,0.6174160617193646,0.001635789881792471,0.6392320244193809,0.6408944285114524,0.0016624040920715233
985,0.6264459978665485,0.6282501320139481,0.0018041341473995498,0.6328905226144409,0.6347401222901276,0.0018495996756866528
986,0.6224704411080809,0.6271910144551759,0.0047205733470949696,0.633846812089444,0.638815756188823,0.00496894409937898
987,0.6399715503637052,0.6412074721577595,0.0012359217940542955,0.6460282505624121,0.6465613768564079,0.0005331262939958226
988,0.6073737819667151,0.6067587557429792,-0.0006150262237358817,0.6340348540348539,0.6341176697698436,8.281573498969408e-05
989,0.6368834102752793,0.6376354357585573,0.0007520254832780182,0.6456364275805264,0.6457183299066742,8.190232614779802e-05
990,0.6357858169363573,0.6346837148618096,-0.0011021020745476395,0.6578824792269501,0.655539672843223,-0.0023428063837270807
991,0.6673999125827017,0.6672716228549673,-0.0001282897277343764,0.6757412745852787,0.675594107174684,-0.00014716741059461746
992,0.6381691347105609,0.6417159550277534,0.003546820317192445,0.6456788088190472,0.6484565865968249,0.002777777777777768
993,0.6288864948750493,0.63127766221683,0.0023911673417806867,0.6305186793684656,0.6328789278156706,0.002360248447204949
994,0.6486632516639004,0.6492691803134626,0.0006059286495622151,0.6656324092828991,0.666148016863724,0.0005156075808249172
995,0.6439701737831652,0.6461676124516784,0.0021974386685131853,0.6503544226824358,0.6523969453771326,0.0020425226946967356
996,0.6397917794740097,0.6384738355108583,-0.0013179439631513246,0.6521876952867115,0.6509282059837439,-0.001259489302967598
997,0.6147935374854331,0.618867422065871,0.004073884580437892,0.6292481787514559,0.6333969285523796,0.004148749800923723
998,0.6344648861839967,0.6347042584444621,0.00023937226046544247,0.6502055927799634,0.6505052689492048,0.00029967616924142515
999,0.6285917724132207,0.6290864232476909,0.0004946508344702005,0.6403085054926121,0.6410189345917879,0.0007104290991758466
1000,0.6422545831568176,0.6441618809934362,0.0019072978366185822,0.656285500815329,0.6581796935790869,0.001894192763757907
1001,0.6653443568132371,0.6662680037852952,0.0009236469720580454,0.6804325114204246,0.6808738816444033,0.00044137022397872094
1002,0.6331180605797978,0.6338536904079038,0.0007356298281060436,0.6427575405953744,0.6432022692114584,0.0004447286160840225
1003,0.6247995910767459,0.6287066051782076,0.00390701410146177,0.6344305382854423,0.6376245906099295,0.0031940523244872177
1004,0.6368195961693542,0.6372439403779319,0.00042434420857762056,0.6474057434482379,0.6487180543257662,0.0013123108775283665
1005,0.622403838552246,0.6231116968096871,0.0007078582574411296,0.6366200756313535,0.6372294300450557,0.0006093544137022455
1006,0.6312510368743285,0.6319216178018064,0.0006705809274779595,0.6401545924947458,0.640453231054254,0.00029863855950817975
1007,0.6588866329045087,0.658660325960691,-0.0002263069438176446,0.6676845201277279,0.6669324340495548,-0.0007520860781731198
1008,0.6294188716793393,0.6301205590001249,0.0007016873207855712,0.6434434622515582,0.6437973113010594,0.0003538490495011981
1009,0.6486085498490368,0.6475429045324133,-0.0010656453166235647,0.6560814639845173,0.6552631277313984,-0.0008183362531188898
1010,0.6498256531545963,0.650151326458724,0.0003256733041276938,0.6647196745411442,0.6648218006758789,0.00010212613473470356
1011,0.6209004251425461,0.6203040562337809,-0.0005963689087651325,0.6314957913902616,0.6301396837298061,-0.0013561076604554634
1012,0.6431648504147146,0.6462017199840424,0.0030368695693278047,0.661284802829386,0.665197846307647,0.003913043478261047
1013,0.6064044967377753,0.6072562781197748,0.0008517813819994835,0.6327668553197993,0.6336114213817566,0.0008445660619573747
1014,0.645187220320523,0.64370930057616,-0.0014779197443629544,0.6496338202859943,0.6480359012967709,-0.0015979189892233459
1015,0.6221230384216136,0.623569338403975,0.0014462999823613432,0.6427343768061807,0.6443075922380919,0.0015732154319111347
1016,0.6294191788011957,0.6333897233783656,0.003970544577169943,0.6525599653629789,0.6577100688826474,0.005150103519668492
1017,0.6540923730749203,0.6540591016271088,-3.327144781151148e-05,0.6664804560414908,0.6659214498303105,-0.000559006211180213
1018,0.6450410287053312,0.6476057706220255,0.002564741916694313,0.6528144722958931,0.6550674367227706,0.0022529644268775018
1019,0.6566297662173813,0.6583541273433127,0.0017243611259313285,0.6725919074970401,0.6746811226297335,0.002089215132693334
1020,0.6649772226336867,0.6641551400736645,-0.0008220825600222526,0.6713529870562399,0.670667766479715,-0.0006852205765248698
1021,0.626934055802273,0.6305967754982889,0.003662719696015837,0.6403615346006649,0.6438985350398394,0.003537000439174487
1022,0.6418027351281871,0.6445801282411974,0.0027773931130102847,0.6607776686376443,0.6631367226271331,0.0023590539894887685
1023,0.6285267741995392,0.6306107293883603,0.002083955188821096,0.6401258475021402,0.6417255400800937,0.0015996925779535598
1024,0.6373061805680207,0.6373226372376211,1.6456669600373175e-05,0.650709164593496,0.6507468563703181,3.7691776822113e-05
1025,0.6522707604820678,0.6553326899726727,0.003061929490604909,0.6704671230209105,0.6738252383355476,0.0033581153146371445
1026,0.6468218132188105,0.6460159612583759,-0.0008058519604345893,0.6641808599123081,0.6633196558989302,-0.0008612040133779697
1027,0.6545068861616583,0.6566723149533944,0.0021654287917360904,0.6643228436776493,0.6670002025506604,0.0026773588730111264
1028,0.644340032126947,0.6444482723437346,0.00010824021678756957,0.6608997016122451,0.661451806512176,0.0005521048999309608
1029,0.6526999415756201,0.6525400401416058,-0.0001599014340142313,0.6674622128904272,0.6679936138566107,0.0005314009661835373
1030,0.6588409736284898,0.6635987933354298,0.004757819706940003,0.6629604219673498,0.6683291595100004,0.005368737542650548
1031,0.6360110799083604,0.6361991265577334,0.0001880466493729971,0.648588798914886,0.6488243966504836,0.00023559773559767017
1032,0.6612000828476973,0.6605454424348499,-0.0006546404128473515,0.6775874935783595,0.6768035273538899,-0.0007839662244695234
1033,0.6564739902408769,0.6552665516939439,-0.0012074385469330595,0.6705007123627935,0.6694241078079282,-0.0010766045548653569
1034,0.6270282659426868,0.6283048529546619,0.0012765870119750833,0.6440892515892516,0.6456894931351453,0.0016002415458937769
1035,0.642673866863395,0.6468456301899748,0.004171763326579758,0.6602712547469579,0.6639076183833217,0.003636363636363771
1036,0.6394663992562366,0.6389965540894113,-0.0004698451668253556,0.6551293187152284,0.6545496085703008,-0.0005797101449276365
1037,0.6574313838153788,0.6566643362041618,-0.0007670476112170421,0.6734306729480243,0.6726986030855197,-0.0007320698625046251
1038,0.6269117410081355,0.6296266462785958,0.002714905270460255,0.6367496844977201,0.6392259521913791,0.002476267693659051
1039,0.6445235223685845,0.6459282182684228,0.0014046958998383818,0.6573949125164462,0.658498591446212,0.0011036789297658167
1040,0.6372636301725405,0.6385447323977995,0.001281102225259012,0.6503339947838624,0.6518330392176894,0.0014990444338269793
1041,0.6522225407288487,0.6514690397384378,-0.000753500990410827,0.6596594065457845,0.658867397258352,-0.0007920092874325046
1042,0.6600924997078227,0.659949520998238,-0.00014297870958468462,0.6695262828958481,0.6693535088100306,-0.00017277408581750642
1043,0.6431126833635324,0.6443058047554997,0.0011931213919672556,0.6542136333330142,0.6556748291420361,0.0014611958090219312
1044,0.6633550070952569,0.6629189630272713,-0.0004360440679855859,0.6776656892560783,0.6773582672095257,-0.00030742204655254124
1045,0.6284511841929732,0.6263241036599344,-0.002127080533038783,0.639224685996088,0.636094941344604,-0.0031297446514839677
1046,0.6550676369592016,0.6568550052683889,0.0017873683091873538,0.6590664883817319,0.6606646728060032,0.0015981844242712873
1047,0.6276957675236351,0.6292741431570897,0.0015783756334546428,0.6346068907350404,0.6364141535205641,0.0018072627855236778
