replicate,delta_macro_f1,delta_balanced_accuracy
1284,0.051119445436590916,0.05130434782608695
1285,0.047666217461911964,0.04608695652173905
1286,0.02019723990394129,0.018695652173913058
1287,0.047730983953366,0.045583297460180805
1288,0.03705685645437057,0.0383530961791832
1289,0.022945669767882038,0.022227151730257355
1290,0.040502161433303485,0.041687979539641984
1291,0.0428485126893971,0.0460439087386999
1292,0.027961727569603856,0.024774083546462045
1293,0.03499288420597019,0.03655687307861222
1294,0.04819165084805532,0.04616681455190769
1295,0.03674943689484439,0.0357136583223539
1296,0.05252066830524399,0.05182786157941438
1297,0.05195361637000648,0.04826086956521741
1298,0.057823705960966365,0.05939471440750205
1299,0.05700466412789068,0.05782608695652175
1300,0.04517089574411742,0.043646850044365526
1301,0.0484702668956431,0.04570541259982258
1302,0.03356470999944172,0.03439174352217822
1303,0.038809342563173144,0.03865302642796259
1304,0.04026039309383456,0.041352657004830984
1305,0.044356910210817446,0.04474386569091693
1306,0.04243395279388401,0.043913043478260805
1307,0.04222966364659292,0.040895915678524464
1308,0.032621255972479335,0.031717606543263
1309,0.06176991751635347,0.06260869565217386
1310,0.0250921360573525,0.024347826086956514
1311,0.048301613476845584,0.049707187222715166
1312,0.02788333816259725,0.02909599655617734
1313,0.050236810782117336,0.0491304347826087
1314,0.033771520657722987,0.033362031855359464
1315,0.038338100589857205,0.035746302106678673
1316,0.045063119003643515,0.04172621609987076
1317,0.049343681038282516,0.048695652173913084
1318,0.05260984838163352,0.05395256916996055
1319,0.038531693486253904,0.04000878348704434
1320,0.0452002518905843,0.0464743865690917
1321,0.04771751424963927,0.04751232631107133
1322,0.040965466969931585,0.041304347826086885
1323,0.03540162902602084,0.03391734825656478
1324,0.044494188950021385,0.04565217391304355
1325,0.05271834324002106,0.05125319693094621
1326,0.05037293134474069,0.04956521739130437
1327,0.051236534308921555,0.051769872639437886
1328,0.0383706273487025,0.03582698341550883
1329,0.04952616889168279,0.04826086956521736
1330,0.04395297154048161,0.04220026350461137
1331,0.045574046413978386,0.04668145519077188
1332,0.049475071907378515,0.04652173913043478
1333,0.05373286882847467,0.05391304347826087
1334,0.04145280586649158,0.040818414322250585
1335,0.02151166413473521,0.01952216960826514
1336,0.03795031945404076,0.03999999999999995
1337,0.042006311953689535,0.04048748353096182
1338,0.050306192680394435,0.053491436100131795
1339,0.03569618422438231,0.03521739130434792
1340,0.012945861592638275,0.01309671694764869
1341,0.04203187051876389,0.04434782608695659
1342,0.04913856079314194,0.04780886784330596
1343,0.04419898114313481,0.04173913043478261
1344,0.04738933491131747,0.044826974267968056
1345,0.049380920063437694,0.04786561264822137
1346,0.04082427385355297,0.04121825226000858
1347,0.04315367450447849,0.04259578131726216
1348,0.035579049260646756,0.03826086956521746
1349,0.045783669601228816,0.04739130434782601
1350,0.040470473564306275,0.037391304347826115
1351,0.054499361938959934,0.05565217391304356
1352,0.05397045169596759,0.05347826086956531
1353,0.041016753098791825,0.04130873956960912
1354,0.06418310651068676,0.06319432120674351
1355,0.039421657955510614,0.03908738699956954
1356,0.050594554749265885,0.05180061484409304
1357,0.030507645556921037,0.03128282393456738
1358,0.04845997295488391,0.045647869134739616
1359,0.04017554446707727,0.04043478260869565
1360,0.04534702384092293,0.04487483530961778
1361,0.033103075393091985,0.03652173913043483
1362,0.03852138948402756,0.035244010647737356
1363,0.04043242516983897,0.040434782608695485
1364,0.046341697651053726,0.04739130434782601
1365,0.026139775445608415,0.028695652173913122
1366,0.05464939505447397,0.054309083082221266
1367,0.058127803595881544,0.05773231031543047
1368,0.0407432018114075,0.03830478700043921
1369,0.05012822021738361,0.05086956521739122
1370,0.0489962634185947,0.04782608695652174
1371,0.03561004743462198,0.03468030690537088
1372,0.03879698860478592,0.038294970161977804
1373,0.032767051955399695,0.03223602484472049
1374,0.053382806982500586,0.05080929832113651
1375,0.04683644835800438,0.04749231444883617
1376,0.04141804069986477,0.041165048543689464
1377,0.035147818934967434,0.037022397891963155
1378,0.04338979451855951,0.04565217391304355
1379,0.05627923029631679,0.055575447570332503
1380,0.055038045070480324,0.05739130434782608
1381,0.05377293566869684,0.053043478260869636
1382,0.04020669399868587,0.037843306069737404
1383,0.051657300077116886,0.04956521739130437
1384,0.03667725166670699,0.036018755328218244
1385,0.03904180371653365,0.03880212954747109
1386,0.04812074119911447,0.046521739130434836
1387,0.039980399586882875,0.038695652173913075
1388,0.03383426673180828,0.033913043478260796
1389,0.04508755052099017,0.04565217391304349
1390,0.05042774444117448,0.0483584738243123
1391,0.04869722916451291,0.05086956521739128
1392,0.05159233950108588,0.05217391304347824
1393,0.052969647636506245,0.051739130434782565
1394,0.04515625203008328,0.04565217391304349
1395,0.025798428878223645,0.025643564356435666
1396,0.03240227847699523,0.03128282393456738
1397,0.03550302521314541,0.03536530703720303
1398,0.035437924457282166,0.034352130865260344
1399,0.05914492326468318,0.05739130434782608
1400,0.045331896552305295,0.04556177356866126
1401,0.04815834250783707,0.04863108049935427
1402,0.05748243335123071,0.05608695652173917
1403,0.040226757209862574,0.038700043917435256
1404,0.03581505463888185,0.036086956521739155
1405,0.05082363922469618,0.04995737425404945
1406,0.05190546883238484,0.05223978919631084
1407,0.039374871666206845,0.03829636202307013
1408,0.042122185519709976,0.04172621609987087
1409,0.06251143162707659,0.06054457619675013
1410,0.03785606994810642,0.03520878174774
1411,0.019281852928346666,0.020000000000000073
1412,0.04039350441413403,0.03956521739130431
1413,0.03685107368950291,0.03520017219113214
1414,0.04717392585426783,0.04478260869565215
1415,0.045933065144192875,0.04560912613000434
1416,0.04654109878749285,0.04518295307791648
1417,0.03911623132321107,0.03565217391304343
1418,0.041398344554315014,0.039148181011535055
1419,0.05161166256879984,0.05004830917874398
1420,0.028955782354090853,0.029982949701619743
1421,0.028492418117513074,0.030434782608695754
1422,0.05583238845451449,0.05826086956521748
1423,0.0445620265623658,0.046931194596876225
1424,0.03873741256950686,0.03865302642796248
1425,0.026689008277268444,0.02826086956521745
1426,0.024207087482588596,0.024906832298136727
1427,0.049725582265671864,0.05086095566078341
1428,0.0414091658218263,0.039655797101449286
1429,0.02462278160453102,0.021800614844093125
1430,0.0421359451381354,0.04441370223978924
1431,0.05168934265940811,0.05260869565217391
1432,0.03147000700715019,0.03133948177426443
1433,0.03187479823495937,0.03217391304347811
1434,0.03241210404302114,0.03430477830391748
1435,0.03858608525652757,0.03698235040895392
1436,0.0629400554948385,0.062173913043478246
1437,0.039420726997423494,0.04225735617039972
1438,0.04545471964515363,0.043913043478260916
1439,0.04123437383934686,0.043013344812742216
1440,0.043001969341173896,0.04232475598935226
1441,0.05319567993468455,0.05391304347826087
1442,0.047935670468293,0.048278436539306135
1443,0.04270623367814502,0.04304347826086957
1444,0.031122900110355067,0.03250968575118379
1445,0.038202644162163735,0.03871321914800174
1446,0.03130377596679945,0.03130434782608699
1447,0.030145745941157875,0.030900307422046525
1448,0.05431201120737911,0.05173913043478262
1449,0.03845641720617654,0.03915678524374172
1450,0.022201306307929825,0.02047870004391744
1451,0.03724454328605514,0.03660518225735615
1452,0.06921512193759266,0.0687615283267457
1453,0.020524386761025137,0.02432199741713298
1454,0.043057435030310176,0.0430830039525692
1455,0.04334132435869398,0.04175669740887139
1456,0.0412807419534314,0.04470512268618171
1457,0.024873731286594758,0.022574595055413427
1458,0.034956012310399964,0.036086956521739155
1459,0.028110533723820774,0.029535083943176943
1460,0.03582833284332082,0.0352788757136584
1461,0.04195622165282753,0.04137022397891965
1462,0.029411562880838737,0.03042186827378396
1463,0.042615745780443526,0.04172595520421607
1464,0.034715379026646676,0.03434782608695658
1465,0.030858388974499995,0.032173913043478275
1466,0.04948838031117825,0.047870452528837704
1467,0.05237350156360987,0.050061484409310464
1468,0.038270277545996656,0.03652604390873865
1469,0.039863469615942004,0.040434782608695596
1470,0.047793564965239954,0.05083082221265606
1471,0.04376839713002795,0.04127877237851657
1472,0.03506401928629249,0.03767263427109979
1473,0.036875968578381324,0.03610452349582782
1474,0.02792632866004302,0.02738699956952212
1475,0.033242863886408236,0.034383318544809305
1476,0.04954965324194094,0.04741819811743614
1477,0.06565815200857011,0.06431769263882903
1478,0.05793554910392079,0.05729752770673485
1479,0.051130439012133655,0.05037451571244078
1480,0.053432841485023475,0.04999999999999999
1481,0.03906942964596416,0.03743961352657005
1482,0.048897517087848674,0.048243650452001685
1483,0.03172822937274011,0.03347826086956518
1484,0.04062615150323756,0.039565217391304475
1485,0.032536163769318005,0.03391304347826085
1486,0.03229527021749523,0.029130434782608627
1487,0.046781866724244114,0.04699604743083008
1488,0.036113512757234845,0.03792709705753189
1489,0.04100080980658227,0.039552553820177305
1490,0.031084741243441738,0.028314108251996373
1491,0.029229829827455645,0.026086956521739146
1492,0.052403762394012954,0.0530264279624893
1493,0.03544672844693075,0.03786157941437446
1494,0.024143218199839223,0.02478260869565213
1495,0.03919182704740509,0.038717610891524035
1496,0.04310859294410824,0.0442971718024483
1497,0.057412019890837496,0.05998278088678438
1498,0.03163672181527105,0.03355731225296443
1499,0.05919701228314683,0.056956521739130406
1500,0.04211247310783939,0.04210934136891947
1501,0.048147060739284264,0.04956521739130432
1502,0.036738869702358345,0.03695652173913039
1503,0.05727767099315556,0.05695652173913052
1504,0.04872861176424498,0.0483443126921389
1505,0.05492321373092135,0.052635314995563454
1506,0.05169757890105364,0.05210934136891959
1507,0.04002260420762671,0.03989769820971867
1508,0.045942040020408165,0.0460358056265984
1509,0.051073132364948925,0.04910030133448123
1510,0.04207031234389208,0.04347826086956519
1511,0.03749286549895564,0.03652173913043483
1512,0.033984763153169784,0.030843736547567613
1513,0.03386369116220417,0.03478260869565214
1514,0.031567424797736277,0.030829224562976376
1515,0.051482706586225224,0.052608695652173965
1516,0.028751081496844466,0.02826086956521734
1517,0.05461413910122043,0.05256134309083088
1518,0.04192598868243963,0.04130434782608694
1519,0.06426092393605701,0.068818620992534
1520,0.052244882984392504,0.051304347826087005
1521,0.02978420763116202,0.026943607404218584
1522,0.04126782618970887,0.04608695652173905
1523,0.05216906294457546,0.051739130434782565
1524,0.03219830519261779,0.03173913043478266
1525,0.04729846013836869,0.04652173913043478
1526,0.02771516921216488,0.028695652173912956
1527,0.053477553789060495,0.05050944224857268
1528,0.056943274059657545,0.05798580301685885
1529,0.05996818584687219,0.058731144631765764
1530,0.05160663784939612,0.05687042617305199
1531,0.05051648812256182,0.05217391304347824
1532,0.033002044464974845,0.03608695652173921
1533,0.04476658056047078,0.04650468883205455
1534,0.04630586477730614,0.044826526130873956
1535,0.03518115471042804,0.03691347395609129
1536,0.04737260829384393,0.0477787343951786
1537,0.042374599028550286,0.043478260869565244
1538,0.036397714617511456,0.03652173913043488
1539,0.06309649826367378,0.062252964426877444
1540,0.041765020927175545,0.04047101449275364
1541,0.0398277551186956,0.038695652173912964
1542,0.04108532773589557,0.04128238910847598
1543,0.05112170263620114,0.047457180500658724
1544,0.05007120965668044,0.050496894409937876
1545,0.06410102480773477,0.06565217391304345
1546,0.03382550605225787,0.03521739130434781
1547,0.03152299202054504,0.03374841705360909
1548,0.03949827236954012,0.038695652173912964
1549,0.047846704928632244,0.04748003549245783
1550,0.0411542621266813,0.040456741326306556
1551,0.0428693837227514,0.04266139657444018
1552,0.02613958929056892,0.025652173913043474
1553,0.034371679486944584,0.034326302195436975
1554,0.027666481844778157,0.03168316831683171
1555,0.024738497779250967,0.02174791392182701
1556,0.034022284527113866,0.03578527062999115
1557,0.035658980483964764,0.032200263504611415
1558,0.03076021271380114,0.030434782608695587
1559,0.04482701971403141,0.04332629801604049
1560,0.047252333209225394,0.044401064773735566
1561,0.029341428262139424,0.03012681159420283
1562,0.03949257923051769,0.037852437417654816
1563,0.032438318067335103,0.032204655248133485
1564,0.033294663801599345,0.034782608695652195
1565,0.03457799000655892,0.032156862745097936
1566,0.04947553270369287,0.04826086956521736
1567,0.028207738860396625,0.029130434782608683
1568,0.038410583382137875,0.038239345673697966
1569,0.05135309637726648,0.0525656478691347
1570,0.04967741789445673,0.05009222661396573
1571,0.031374421814111264,0.030004304778303903
1572,0.0379308211204929,0.03829161176987267
1573,0.05623545953971543,0.0534782608695652
1574,0.04593285115632101,0.04782608695652174
1575,0.04489854977365332,0.04613965744400528
1576,0.03213283317405474,0.03302195436934996
1577,0.055081332324004195,0.05671694764862467
1578,0.055104087074089536,0.05120964270340067
1579,0.04182765501144187,0.042670807453416115
1580,0.046621832212162484,0.044404918752744826
1581,0.04996295918402449,0.04970718722271511
1582,0.04716869196353557,0.04778303917348253
1583,0.04270343873455634,0.042298136645962714
1584,0.044640542859605836,0.0426086956521739
1585,0.042369391190043515,0.04214377959535087
1586,0.05255100100138649,0.05225735617039956
1587,0.03441779844649623,0.034246517517940056
1588,0.03543692992636327,0.03693895476504183
1589,0.03906444961846606,0.040000000000000036
1590,0.037483874496744396,0.0369565217391305
1591,0.03354623169228227,0.030434782608695643
1592,0.03792217363422362,0.039087809036658205
1593,0.03967179300596352,0.040000000000000036
1594,0.040001353169175746,0.03962231005709266
1595,0.03508169747207557,0.03395256916996042
1596,0.04435654725165,0.04517003874300479
1597,0.05024208837923755,0.051739130434782676
1598,0.052646675140063826,0.053043478260869525
1599,0.043297513805525045,0.04304347826086952
1600,0.05143238110412013,0.053443822643133854
1601,0.041479052944192074,0.042608695652173845
1602,0.04258795915458202,0.04391304347826086
1603,0.05668063039838245,0.05608695652173917
1604,0.045657883230298235,0.043926490363065895
1605,0.040613201704038815,0.03872200263504599
1606,0.05240187887301673,0.05434782608695657
1607,0.025194744220830956,0.02439174352217821
1608,0.04557764120098934,0.0457487922705313
1609,0.02831226345860699,0.026086956521739146
1610,0.03178748091625855,0.03250639386189258
1611,0.04305914663207017,0.04047870004391735
1612,0.03624101462563245,0.033439517864830015
1613,0.04777296332327613,0.04826086956521741
1614,0.030335746003972874,0.026530348687042626
1615,0.037431599698285356,0.03679189531447863
1616,0.036935619190338276,0.03814151747655581
1617,0.04974667463153609,0.05094422485726835
1618,0.04374903516846662,0.043478260869565244
1619,0.05577959473626837,0.05387860525182958
1620,0.048595807816469605,0.052217830478700045
1621,0.038213749421516674,0.0373697804563064
1622,0.033123959377445944,0.03132191480017571
1623,0.03991949244054377,0.038661213947481676
1624,0.053892405465675475,0.05129573826947914
1625,0.04733842057950516,0.04863969005596214
1626,0.03306505613600075,0.032126560482135136
1627,0.049896207546148735,0.04869995695221707
1628,0.04018515252402993,0.03912182522600083
1629,0.038910575063070274,0.037804563065002184
1630,0.060423333016620784,0.060817907877744326
1631,0.04104404746232215,0.04180124223602477
1632,0.051306497910124926,0.04999999999999999
1633,0.03807605950443488,0.038779095300834454
1634,0.050953857719368556,0.050913930789707185
1635,0.04102789872293855,0.04083943176926391
1636,0.06388332723208473,0.062173913043478246
1637,0.040039510828075664,0.03782608695652173
1638,0.031463864196205726,0.030434782608695643
1639,0.03981085942460172,0.040869565217391324
1640,0.029291539758176,0.029272404614019476
1641,0.05081084202844338,0.051708996986655154
1642,0.03462134081732071,0.03565217391304348
1643,0.038409928094129075,0.03873827791986362
1644,0.0522290256419598,0.05464330941325457
1645,0.06106498250890041,0.06086956521739134
1646,0.05038532699353948,0.05004034065441498
1647,0.039865023536210686,0.039565217391304364
1648,0.03208612822825374,0.03173913043478266
1649,0.04057548309511455,0.0403917348256565
1650,0.05470372975821031,0.05478260869565221
1651,0.035279210402604844,0.03431338786052529
1652,0.035914900028874874,0.03701361440491879
1653,0.056258887277066405,0.055217391304347774
1654,0.034122868513080995,0.035669740887132206
1655,0.03783381859253765,0.037391304347826115
1656,0.03770493070837272,0.033913043478260796
1657,0.04004119034898351,0.04043917435221778
1658,0.04703028358616412,0.04829497016197781
1659,0.05259574776427328,0.05173913043478251
1660,0.04222918610503229,0.043218287763334806
1661,0.05435410138454727,0.051304347826086893
1662,0.0463072722512014,0.04529205094422495
1663,0.03870269205206095,0.04043478260869571
1664,0.04229638588605544,0.04217391304347817
1665,0.041459366595418656,0.04217391304347834
1666,0.03729402697184819,0.037826086956521676
1667,0.044834278805651606,0.043874300473525585
1668,0.039449916266247,0.038201193520886634
1669,0.049330992026069886,0.04943734015345269
1670,0.042701465290424345,0.042456732798649255
1671,0.04152741193799475,0.039083082221265664
1672,0.04706315159044289,0.04647869134739563
1673,0.029464243843130566,0.028213517003874367
1674,0.02636496141033212,0.02652173913043465
1675,0.03750519497569099,0.037959183673469454
1676,0.040188291699033485,0.041734825656478625
1677,0.026652944159904324,0.029565217391304355
1678,0.041566621278428695,0.038260869565217515
1679,0.04188370619758924,0.041756697408871224
1680,0.03930707814358281,0.03784365393061051
1681,0.05542691948027506,0.05528765920070272
1682,0.029066134881744254,0.02871270247229324
1683,0.03322261251979475,0.03295738269479126
1684,0.028975397914825396,0.0295652173913043
1685,0.04751293863306982,0.04956521739130437
1686,0.028175421642523457,0.02431372549019606
1687,0.038290632293440985,0.038260869565217404
1688,0.06286822405402753,0.06260869565217392
1689,0.042789962038916995,0.041361440491875345
1690,0.04734878168244372,0.04573285522187359
1691,0.05788901109713862,0.05913043478260871
1692,0.04929707602500233,0.050434782608695605
1693,0.05255802092094514,0.05169177787343954
1694,0.02942149553239698,0.02999999999999997
1695,0.0439677293903023,0.0430698287220026
1696,0.03383303186461273,0.03652173913043488
1697,0.04341288613723204,0.045217391304347876
1698,0.05025885482256731,0.05048748353096183
1699,0.054082302872075216,0.053522626441881105
1700,0.03364639467500741,0.03521739130434787
1701,0.04845926387974725,0.04821824381926687
1702,0.03998281858829694,0.04002195871761094
1703,0.05027782693640148,0.04961900493052446
1704,0.05422205490888926,0.052544123977615265
1705,0.059764332339126425,0.058761528326745804
1706,0.029695951301982326,0.029205094422485645
1707,0.03559731678467304,0.034773999139044276
1708,0.057140865347672265,0.055692514567458495
1709,0.03699256016729091,0.03528462572837299
1710,0.020918785843038468,0.020013446884804942
1711,0.04616568649319763,0.046130873956960916
1712,0.04134283293454111,0.04089152393500223
1713,0.031658049119125176,0.029192546583850842
1714,0.03587563816203143,0.039130434782608636
1715,0.04481974267154859,0.044782608695652204
1716,0.045398420579520926,0.04565217391304349
1717,0.04397516596134121,0.04521739130434782
1718,0.053847146204130836,0.05244671781756183
1719,0.04540559347710138,0.04565217391304344
1720,0.037729904267386594,0.03688054031236809
1721,0.056502570515577555,0.055279503105590155
1722,0.05191535020087784,0.051739130434782676
1723,0.0461756572094289,0.04353535353535354
1724,0.04888534125360261,0.05034007748600944
1725,0.04338735104009789,0.0418101153504879
1726,0.051955269319034325,0.0491304347826087
1727,0.04342824098372783,0.04470942746448564
1728,0.0442707687657487,0.045270092226613934
1729,0.03481056355105483,0.03689195006457169
1730,0.03718612472843613,0.03578664276109378
1731,0.051700230453778695,0.05192738682205289
1732,0.057713409052753406,0.061144631765749746
1733,0.04613941605934213,0.048313570487483526
1734,0.03664507778946102,0.038196297890658704
1735,0.044111434001443184,0.04304347826086963
1736,0.03804892904176682,0.04175669740887128
1737,0.04565975379694115,0.04349582784365391
1738,0.05512750321793969,0.05434782608695654
1739,0.044801562045775845,0.04607834696513141
1740,0.040031135635025306,0.0421265604821352
1741,0.044938296395119426,0.047826086956521685
1742,0.027782019261204438,0.024739560912612868
1743,0.05223004560093991,0.05380098610488582
1744,0.03472496135218667,0.03432199741713304
1745,0.05059299538329293,0.04956521739130437
1746,0.04834460363375698,0.04964426877470357
1747,0.04679689334310483,0.04826086956521741
1748,0.030799790448182707,0.034782608695652195
1749,0.045554979832906295,0.04385336743393009
1750,0.04374884595287404,0.04220026350461137
1751,0.03255140250810129,0.028260869565217395
1752,0.0415296467040715,0.03791481810115355
1753,0.045800357032977856,0.044817742643829594
1754,0.039638281567947464,0.04038743004735257
1755,0.06322983435368501,0.06000000000000005
1756,0.05181213402124252,0.051549176867876745
1757,0.048296156868794904,0.043013344812742105
1758,0.05049411283324884,0.053149955634427704
1759,0.03940452165985203,0.03812446717817575
1760,0.043401071966951144,0.0422814881219184
1761,0.0530817355129517,0.051739130434782565
1762,0.05195770757981122,0.05125699526474392
1763,0.04508377819870246,0.041393078970718644
1764,0.036322086000992626,0.037391304347826115
1765,0.04328561053914359,0.04393887214808434
1766,0.04671595331569339,0.04826086956521736
1767,0.04154983002118873,0.04258286698235042
1768,0.04222140197024665,0.046086956521739164
1769,0.03139815194549561,0.03044356609573995
1770,0.038148814718951485,0.037787343951786456
1771,0.044992578464683575,0.04440161362617662
1772,0.044908958048635705,0.04434782608695653
1773,0.046237385160864286,0.04855670103092785
1774,0.050500967758956405,0.050787774429616905
1775,0.039894480643354824,0.03780886784330606
1776,0.03472936685306738,0.036112785191562635
1777,0.041590847833843425,0.04126130004304773
1778,0.053457584095064736,0.051357586512866094
1779,0.03917601992425873,0.04207920792079206
1780,0.0359381969005626,0.03644575770367248
1781,0.05621318202240455,0.054926129168425486
1782,0.0457419602986181,0.04565217391304349
1783,0.04306590657250986,0.04347826086956519
1784,0.052771400998276985,0.05175669740887123
1785,0.05578223659671494,0.0525785622040465
1786,0.018454561864883312,0.01950064571674559
1787,0.04564959379501177,0.04422847399829494
1788,0.023115002415938446,0.023177947108919794
1789,0.03491363634172756,0.03670807453416153
1790,0.04728199628342439,0.04782608695652174
1791,0.028671946352116007,0.02826086956521745
1792,0.0446069815572841,0.04521739130434782
1793,0.047704929347439584,0.04567413263065434
1794,0.04357857762170475,0.04438735177865605
1795,0.02970207925484941,0.029509255273353407
1796,0.03839409364079843,0.039565217391304364
1797,0.041459870516303454,0.038196297890658704
1798,0.037674967503475154,0.03434782608695647
1799,0.039974635358628996,0.03910485933503832
1800,0.05220739915775596,0.05173913043478251
1801,0.01556463727964047,0.01434782608695645
1802,0.04950979278201631,0.04735256134309085
1803,0.042008942481014055,0.04397013614404921
1804,0.055209532067761746,0.0543478260869566
1805,0.044738060604093355,0.04304347826086957
1806,0.0546300434645855,0.054681300126635746
1807,0.03887933319367248,0.03836844464365763
1808,0.03864366424566523,0.03478260869565214
1809,0.048742324105956136,0.04966183574879229
1810,0.046721489932894544,0.04565217391304349
1811,0.04297141842153451,0.0443785682916118
1812,0.023444126456213132,0.023913043478260898
1813,0.03739081572551928,0.03337695230054871
1814,0.039360657696500434,0.03956521739130431
1815,0.04432244398358254,0.045165733964700916
1816,0.05941182491152425,0.06173913043478252
1817,0.03859576474729076,0.036074042186827415
1818,0.04468026697945532,0.0456699201419698
1819,0.04421329529048662,0.04647869134739563
1820,0.04307289006470594,0.04391304347826086
1821,0.025298477030304356,0.023913043478260843
1822,0.0494112482075133,0.04782178217821781
1823,0.04436298050579224,0.04355811889973382
1824,0.03887573775304942,0.04252690486439947
1825,0.054522262681277744,0.053913043478260925
1826,0.039530527528001014,0.03869995695221695
1827,0.05090908168121572,0.04862677572105034
1828,0.029498894030717537,0.028192668371696428
1829,0.04855254213069532,0.04865690916917775
1830,0.05206698901077572,0.05220465524813356
1831,0.043548510968045906,0.04478260869565215
1832,0.04246945970699528,0.045217391304347765
1833,0.03582579579198175,0.03999999999999998
1834,0.05703291701054758,0.05942881500426256
1835,0.04585303674283692,0.04601023017902811
1836,0.04120575324702111,0.03869565217391305
1837,0.04277645774626404,0.042065217391304366
1838,0.02310602896080033,0.022595781317262142
1839,0.03429111911040589,0.033509003074220445
1840,0.041621188215690164,0.04304347826086952
1841,0.04510345401082494,0.042173913043478284
1842,0.037142447345917096,0.03607834696513129
1843,0.041265152407258976,0.04129573826947913
1844,0.03447244293343099,0.037935880544576195
1845,0.046991904360226044,0.04690486439948341
1846,0.05024816777953617,0.049863597612958166
1847,0.03520243131216988,0.03734867860187552
1848,0.058712296567730304,0.06142292490118573
1849,0.031551488833008845,0.03086095566078345
1850,0.037714618784447373,0.03776582006026691
1851,0.04656812739699545,0.047391304347826124
1852,0.04280530376761604,0.04218682737839008
1853,0.04305186280140644,0.0426086956521739
1854,0.04777504323447751,0.047843833185448104
1855,0.040398827361215306,0.04130434782608694
1856,0.050341505263725994,0.04826086956521747
1857,0.06519028065332333,0.06730951356005166
1858,0.020209191844666963,0.023043478260869665
1859,0.04801413704735791,0.0491089108910891
1860,0.044291990600685616,0.04219165927240459
1861,0.04205274514048707,0.04177426438296006
1862,0.03719608070048808,0.03877031181379009
1863,0.04418187303336868,0.04608695652173911
1864,0.030346758977043697,0.030830822212656095
1865,0.04961242197875121,0.05173913043478262
1866,0.025333833576204445,0.02441881100266191
1867,0.0433172146297473,0.04217391304347834
1868,0.04825334608909737,0.049670619235836655
1869,0.03609342420409606,0.03521739130434781
1870,0.03504011677731772,0.033478260869565235
1871,0.0324259792847571,0.03314108251996456
1872,0.04291946712478856,0.041253196930946257
1873,0.03361844147567811,0.03308300395256919
1874,0.0452448968330082,0.04652173913043467
1875,0.037862593525196386,0.03565217391304343
1876,0.03734301008411284,0.034782608695652195
1877,0.03837870369810936,0.036956521739130443
1878,0.03806668196668206,0.036091261300042976
1879,0.028058958814680957,0.02880212954747119
1880,0.05866557198615624,0.06006587615283265
1881,0.04218194215582505,0.04219587176108913
1882,0.0368476492550468,0.03566562079784852
1883,0.036098483318159125,0.03478260869565225
1884,0.041812469152529674,0.04173913043478261
1885,0.04289527724369807,0.04219165927240459
1886,0.03175153812848469,0.03130434782608693
1887,0.04228930994805502,0.03962231005709266
1888,0.03293794937863109,0.02999999999999997
1889,0.03759371930313721,0.04007905138339912
1890,0.03917168753369343,0.03866551872578555
1891,0.04000336607863403,0.041674558760223857
1892,0.03800479967207726,0.036956521739130443
1893,0.04483600303512808,0.041304347826086885
1894,0.04360014236080073,0.04310057092665792
1895,0.05794333148725367,0.0607161125319694
1896,0.036481015701104846,0.0360439087387
1897,0.049156409244601684,0.04962732919254659
1898,0.04554332139738021,0.04656565656565653
1899,0.051201754549800305,0.050030742204655254
1900,0.04496957074737479,0.04348704435660966
1901,0.03770061531814309,0.03782608695652176
1902,0.04931048532029075,0.05296675191815864
1903,0.044970626886425835,0.04173913043478261
1904,0.052558534017015546,0.05049626701800619
1905,0.055962492138645126,0.057461572244181025
1906,0.04169075887416146,0.04185448092280397
1907,0.03817823033635598,0.03873517786561265
1908,0.04695349158710166,0.04565217391304344
1909,0.040708980889614776,0.040000000000000036
1910,0.047571925594580455,0.04652173913043478
1911,0.04523492188683448,0.044739560912613
1912,0.03592065614524942,0.03605285592497859
1913,0.04614952966334235,0.04693069306930703
1914,0.037243069187611444,0.03473195441114385
1915,0.03639205996629602,0.040869565217391324
1916,0.043740227270834875,0.04212225570383121
1917,0.04688776681215434,0.04565217391304344
1918,0.04438080526889843,0.04478260869565226
1919,0.042472300886523984,0.03820490744726651
1920,0.043843843272410477,0.04306543697848064
1921,0.040737528145532276,0.040913482652613076
1922,0.051733410902328636,0.052552733534222906
1923,0.02959556157468679,0.02995737425404943
1924,0.04802460854142804,0.05043478260869566
1925,0.05414535168989032,0.0547826086956521
1926,0.04261734381106774,0.04217391304347823
1927,0.03436092463037599,0.03307757885762996
1928,0.03104673082888254,0.028766637089618463
1929,0.05542039716659619,0.05521739130434783
1930,0.034332269227754786,0.035305226174791426
1931,0.0418010617743973,0.04124408092983206
1932,0.0306232011718221,0.03093983311374615
1933,0.054161452994217485,0.05309671694764867
1934,0.046610313594958264,0.04478260869565226
1935,0.0360185365189471,0.04049626701800618
1936,0.049952629643811225,0.0473486786018755
1937,0.03991502827889398,0.040434782608695596
1938,0.034018243258496395,0.03209793161671587
1939,0.045694541804625066,0.0452972493345164
1940,0.055855723953034175,0.05690055962117946
1941,0.0454588214294549,0.0450649932765575
1942,0.04594189755495437,0.04434782608695653
1943,0.041775986582528846,0.040434782608695596
1944,0.03676790443645256,0.035609548167093
1945,0.049934468551532885,0.050456741326306564
1946,0.04548480243627523,0.04391743522178315
1947,0.039527113723275,0.03869565217391302
1948,0.04289056454888185,0.04425404944586531
1949,0.04973418163071269,0.0491304347826087
