replicate,delta_macro_f1,delta_balanced_accuracy
191,0.025001939581670296,0.02469038208168639
192,0.03653437355794331,0.03533175589076215
193,0.04772827399373064,0.049258601991521156
194,0.02981494799900919,0.02699165568730788
195,0.0384165753402641,0.03946525087291336
196,0.0398881673924355,0.04371980676328502
197,0.04115442276455833,0.04082125603864739
198,0.035711780498231926,0.03574879227053146
199,0.04424728193927452,0.04512603434256479
200,0.03471261065370734,0.03227053140096614
201,0.04051534905436033,0.040032046682929145
202,0.045557629597137106,0.04468599033816434
203,0.04090278153056892,0.040691337179306675
204,0.04308668686868483,0.04405797101449277
205,0.04071969628319083,0.04191480017566973
206,0.03198890176186897,0.034541062801932476
207,0.04688398379008085,0.0447749557564453
208,0.027792553674421627,0.027826086956521723
209,0.020874780688551697,0.019200702678963455
210,0.04495346312478682,0.043574879227053165
211,0.030802707050160083,0.030491616936629662
212,0.04038341340354468,0.04101449275362323
213,0.04170567332428443,0.0426086956521739
214,0.045627146712575894,0.04415458937198069
215,0.05281916203939857,0.05200365836499221
216,0.03289482204790922,0.032542819499341125
217,0.03173523044467297,0.0311111111111112
218,0.03779482192754624,0.03772946859903381
219,0.03457252074438438,0.035362318840579776
220,0.039905436930128324,0.040241545893719866
221,0.027274828395081607,0.025942028985507293
222,0.02592041832490366,0.02425120772946865
223,0.04235907228745356,0.04507344966972299
224,0.03697259956156479,0.03753623188405797
225,0.037293448648413774,0.03710144927536235
226,0.03838408056000775,0.03892014776925257
227,0.03387898303328951,0.036811594202898534
228,0.043949087798441755,0.04402609691717713
229,0.02741324882596452,0.029011857707509914
230,0.02155054148675334,0.018392980380557977
231,0.04178848258770057,0.04212560386473424
232,0.03809797516903579,0.03551681255082023
233,0.03639451817866607,0.0352657004830918
234,0.035186001930687105,0.03541361621594702
235,0.038853496159194756,0.04105945377146408
236,0.04970112410149985,0.04492753623188406
237,0.04589248920962269,0.04743961352657006
238,0.03170087599621069,0.031835748792270524
239,0.029071994291744785,0.030206411945542355
240,0.024152867470596417,0.024106280193236795
241,0.039024505605384674,0.037632850241545834
242,0.04074870844680045,0.04255644286700189
243,0.038350188275302455,0.03971014492753616
244,0.039196534141669015,0.04021591245193723
245,0.03185240025981706,0.030794905577514187
246,0.0324743843960289,0.03249531696736668
247,0.03738037923371351,0.03670636628880286
248,0.02573423126295382,0.02711962500597903
249,0.04644556044515519,0.047988760721679846
250,0.027097053841633356,0.024782608695652186
251,0.046891198644675,0.04787439613526573
252,0.044850082129678503,0.044879227053140125
253,0.027916268687259438,0.028661213947481723
254,0.021823187864936866,0.02207729468599029
255,0.028777182276539637,0.02943165672065917
256,0.030850385278219483,0.03067917021881217
257,0.0452485505912647,0.044795783926218746
258,0.036251641603074924,0.035081073324723766
259,0.02159418204690905,0.021256038647343045
260,0.046219203530472375,0.044893435635123546
261,0.03786492634829308,0.03877031181379004
262,0.03740508764277706,0.03646464646464648
263,0.04051241460061622,0.04149758454106284
264,0.04935654005803303,0.04724198506807192
265,0.03977625929455153,0.04362318840579721
266,0.04274741598945769,0.04280193236714985
267,0.01864705946705497,0.018789428815004283
268,0.030550019650548155,0.03152884342142653
269,0.05047718419145025,0.051551155115511504
270,0.031030345207597676,0.03178743961352659
271,0.03067193437347232,0.03202898550724631
272,0.053285688354148986,0.056552481335090055
273,0.040771216182641346,0.04278566987133503
274,0.040637505493813286,0.04197499289570894
275,0.03737540092664371,0.03875713658322344
276,0.022849741188758543,0.020772946859903385
277,0.04114368074426983,0.04259448707019042
278,0.028738857402187623,0.02907351604725683
279,0.03484098034569477,0.03492753623188405
280,0.046529184485922914,0.04782608695652174
281,0.04221325498996947,0.041124286341677696
282,0.034330353766158284,0.03467304148612976
283,0.040696113262183364,0.040434782608695596
284,0.039984292060573745,0.038260869565217404
285,0.03886313952052117,0.03874491797005797
286,0.042083163524307465,0.04083943176926391
287,0.03794332713942755,0.03625101640598849
288,0.026527193945448724,0.025480461089587236
289,0.040012503422385326,0.03809872291576982
290,0.013698988718185756,0.013719806763284992
291,0.03447730066401122,0.03373367771559754
292,0.023411634378787516,0.021932367149758436
293,0.03631638559625372,0.03505954943320411
294,0.035372314271610805,0.03388669301712788
295,0.04140271080429003,0.03755403000254254
296,0.04567594512983736,0.044769694360740464
297,0.0331658317357742,0.03216530348687041
298,0.03943207244974095,0.03754475703324811
299,0.031352178141449694,0.03249531696736663
300,0.04215738084429976,0.04081790787774431
301,0.042669087627977054,0.04212225570383127
302,0.035304352706252484,0.03400966183574877
303,0.03733742510073579,0.0377777777777778
304,0.029619108495223756,0.030241545893719746
305,0.02958958696097408,0.027676767676767577
306,0.03652152238848605,0.035862977602108104
307,0.03680914512069444,0.035458937198067586
308,0.03996828396884228,0.04088869756540875
309,0.04862045222371392,0.048164251207729436
310,0.02441319570657552,0.02182379107475957
311,0.03184362097276061,0.03142775147079929
312,0.046057580624500494,0.04559301981662234
313,0.03600133239754222,0.03729234088457384
314,0.034869299452416125,0.035265700483091855
315,0.03276619010097487,0.032773515203182724
316,0.052233939000204344,0.053188405797101324
317,0.03630890803576409,0.036856555220739495
318,0.0326378427056519,0.03212560386473423
319,0.02254230159779058,0.02201607117233445
320,0.028780674586790067,0.025942028985507293
321,0.03092523494252364,0.029364327737121443
322,0.04116188219008682,0.04110232762406679
323,0.018981754056171474,0.01904234157431084
324,0.02438067227662405,0.02292437939446118
325,0.039214896545982814,0.03633986928104588
326,0.03974526220257801,0.03943346508563905
