permutation,delta_macro_f1,delta_balanced_accuracy,self_mapped_rows
752,0.03871221184260182,0.037874396135265664,20
753,0.04810922336699508,0.04811594202898545,20
754,0.040533374356071294,0.039516908212560375,20
755,0.05108678915067788,0.05062801932367145,20
756,0.03555423665469015,0.035603864734299495,20
757,0.051940567813048455,0.0507729468599033,20
758,0.048930047206931115,0.04980676328502415,20
759,0.0338208875274989,0.03396135265700473,20
760,0.050233732317918445,0.04917874396135269,20
761,0.06392393073927505,0.06183574879227044,20
762,0.038037523845012244,0.03801932367149752,20
763,0.04202497453025367,0.0419323671497584,20
764,0.022836236548585354,0.022560386473430005,20
765,0.030997986492900753,0.02990338164251205,20
766,0.033991889689465093,0.03342995169082119,20
767,0.03909696631964432,0.03884057971014493,20
768,0.040166651384303254,0.04125603864734301,20
769,0.05036437484356476,0.050193236714975775,20
770,0.036135017340856,0.0352657004830918,20
771,0.03605667925692707,0.036183574879227076,20
772,0.04139786388506633,0.041739130434782556,20
773,0.04016335620234257,0.03864734299516909,20
774,0.04386869760068829,0.041787439613526545,20
775,0.04405305273256915,0.04381642512077294,20
776,0.03695205919020317,0.03739130434782606,20
777,0.04408571036373532,0.04425120772946861,20
778,0.03222103753082223,0.03082125603864727,20
779,0.03362946000055772,0.032898550724637654,20
780,0.06162954125143777,0.061014492753623195,20
781,0.03516989104094442,0.03492753623188394,20
782,0.047873145544968854,0.04671497584541057,20
783,0.043107461898657995,0.041932367149758454,20
784,0.040234259506614634,0.03951690821256032,20
785,0.04147151337179833,0.0415942028985507,20
786,0.026810729976821546,0.026666666666666672,20
787,0.03690417187235201,0.037826086956521676,20
788,0.03249473851977236,0.032028985507246366,20
789,0.04730028572089223,0.045603864734299504,20
790,0.03407227712081867,0.0345893719806763,20
791,0.045404033163341684,0.045603864734299504,20
792,0.04764986651527864,0.04739130434782601,20
793,0.05037915791707814,0.05120772946859903,20
794,0.04391272378940442,0.04304347826086957,20
795,0.046571152485363365,0.04565217391304344,20
796,0.05082300932076372,0.05188405797101442,20
797,0.039813834012419835,0.04028985507246374,20
798,0.031715618791397115,0.03246376811594198,20
799,0.03880989893170178,0.03874396135265701,20
